day,acu_infected,active,infected,cured,dead,hospitalized,diagnosed,day
45.0,181.5,19.5,171.5,11.0,0.0,2.0,31.5,45.0
46.0,207.5,23.0,194.5,12.5,0.0,2.0,36.5,46.0
47.0,231.5,25.5,217.0,14.0,0.0,3.0,41.0,47.0
48.0,267.0,30.0,249.0,17.0,0.0,3.0,46.0,48.0
49.0,302.0,34.0,282.0,20.0,0.0,3.0,53.0,49.0
50.0,347.5,38.5,326.5,23.5,0.0,3.0,60.0,50.0
51.0,399.5,43.0,374.0,26.5,0.0,4.0,70.0,51.0
52.0,452.5,50.5,425.0,30.0,0.0,5.0,81.5,52.0
53.0,527.5,57.5,492.0,34.5,0.0,6.0,91.5,53.0
54.0,596.5,64.0,553.5,40.5,0.0,7.0,106.0,54.0
55.0,680.0,73.5,634.5,45.5,0.0,8.0,123.0,55.0
56.0,780.0,81.5,726.0,52.5,0.0,9.0,141.5,56.0
57.0,895.0,94.5,830.0,60.5,0.0,9.5,162.0,57.0
58.0,1017.0,105.5,950.5,69.0,1.0,11.0,182.5,58.0
59.0,1150.5,121.5,1069.5,78.0,1.0,12.5,206.0,59.0
60.0,1308.5,141.0,1221.0,88.5,1.0,14.5,238.5,60.0
61.0,1500.0,161.0,1400.0,104.0,1.0,17.5,268.0,61.0
62.0,1709.5,189.0,1598.5,118.0,1.0,18.5,308.5,62.0
63.0,1954.0,217.0,1821.5,134.0,1.0,21.5,355.5,63.0
64.0,2249.5,248.0,2096.0,152.0,1.0,24.0,398.5,64.0
65.0,2558.0,283.5,2385.5,173.5,1.5,29.0,454.5,65.0
66.0,2943.0,333.5,2742.0,197.5,2.0,32.5,531.0,66.0
67.0,3372.0,383.5,3142.0,229.0,2.5,38.0,612.0,67.0
68.0,3854.0,433.5,3588.5,263.5,3.0,45.0,698.0,68.0
69.0,4413.0,490.5,4107.0,301.0,3.0,50.5,796.5,69.0
70.0,5056.5,563.0,4699.5,344.0,4.0,58.0,921.5,70.0
71.0,5751.5,631.0,5334.0,391.0,4.5,67.0,1055.0,71.0
72.0,6549.5,728.0,6083.0,441.0,5.0,73.0,1191.0,72.0
73.0,7461.0,812.5,6919.5,504.0,6.0,82.0,1349.0,73.0
74.0,8516.0,932.0,7908.0,570.0,6.0,98.0,1535.0,74.0
75.0,8991.5,1075.0,8289.0,652.0,7.5,113.5,1773.0,75.0
76.0,9329.5,1253.5,8532.0,740.5,9.0,130.0,2034.0,76.0
77.0,9739.5,1442.0,8836.0,847.5,10.5,146.5,2311.0,77.0
78.0,10143.0,1639.5,9104.5,978.0,11.0,172.0,2637.5,78.0
79.0,10627.5,1851.0,9446.5,1115.5,13.0,196.5,2986.5,79.0
80.0,11139.5,2104.0,9783.0,1293.5,15.0,226.0,3401.0,80.0
81.0,11702.0,2341.0,10160.5,1480.0,17.5,259.5,3794.5,81.0
82.0,12264.5,2575.5,10509.0,1678.0,19.0,296.0,4271.5,82.0
83.0,12834.0,2822.5,10836.5,1904.0,24.0,334.0,4790.0,83.0
84.0,13397.0,3056.5,11310.0,2171.0,28.5,379.5,5309.5,84.0
85.0,13987.5,3275.0,11758.0,2456.0,31.5,436.0,5801.0,85.0
86.0,14963.0,3485.0,12085.0,2765.0,36.0,492.0,6338.0,86.0
87.0,15616.5,3725.5,12396.5,3104.0,41.5,552.0,6899.5,87.0
88.0,16224.0,3882.0,12957.0,3487.5,47.0,614.0,7429.5,88.0
89.0,16870.0,4027.5,13443.5,3866.5,54.5,673.0,7961.5,89.0
90.0,17723.0,4166.0,13688.0,4280.5,60.5,749.5,8519.5,90.0
91.0,18565.0,4332.5,13907.5,4691.0,69.5,805.5,9108.0,91.0
92.0,19613.5,4442.0,14105.0,5133.5,81.0,874.0,9668.0,92.0
93.0,20308.5,4566.0,14286.0,5615.5,93.5,933.5,10263.5,93.0
94.0,21010.0,4748.5,14441.5,6109.0,108.5,1002.0,10842.0,94.0
95.0,21731.0,4806.0,14591.5,6620.0,122.0,1073.5,11389.5,95.0
96.0,22416.0,4845.5,14931.5,7131.5,137.5,1126.5,11965.5,96.0
97.0,23156.5,5030.5,15084.5,7650.0,154.5,1179.0,12561.0,97.0
98.0,23861.0,5148.5,15275.5,8175.5,175.5,1227.0,13164.5,98.0
99.0,24571.5,5198.0,15432.0,8698.5,196.0,1271.0,14030.5,99.0
100.0,25340.0,5257.0,15593.5,9227.5,224.0,1315.0,14632.5,100.0
101.0,26614.5,5364.0,15786.0,9696.5,243.5,1344.0,15270.0,101.0
102.0,27402.5,5428.0,16021.5,10191.5,269.0,1423.5,15869.0,102.0
103.0,28186.5,5475.5,16203.0,10717.5,295.5,1449.5,16797.5,103.0
104.0,28983.0,5578.0,16394.0,11234.5,324.5,1465.0,17648.0,104.0
105.0,29786.5,5693.5,16597.5,11924.5,355.5,1528.5,18505.0,105.0
106.0,30582.0,5781.5,16775.5,12494.5,385.5,1573.5,19200.5,106.0
107.0,31451.0,5902.5,17046.0,13067.0,423.0,1608.0,19894.5,107.0
108.0,32297.0,5937.0,17233.0,13646.5,460.5,1597.0,20596.5,108.0
109.0,33143.5,6023.5,17435.5,14281.0,486.0,1609.0,21309.5,109.0
110.0,33939.5,6087.0,17553.5,15155.0,517.0,1628.0,22034.0,110.0
111.0,34781.0,6161.0,17735.0,16022.0,550.5,1631.0,22724.5,111.0
112.0,35608.0,6233.5,17858.5,16774.0,577.5,1645.5,23496.5,112.0
113.0,36486.5,6286.5,18055.0,17382.0,609.5,1680.0,24210.0,113.0
114.0,37340.5,6329.5,18204.0,18005.5,644.0,1695.5,25466.0,114.0
115.0,38246.5,6371.0,18381.5,18653.0,688.5,1699.5,26226.0,115.0
116.0,39132.5,6400.0,18520.5,19315.0,724.0,1726.0,26970.5,116.0
117.0,40031.0,6465.5,18713.5,20000.5,754.5,1741.0,27761.0,117.0
118.0,40933.0,6566.0,18938.5,20653.5,794.0,1770.5,28552.0,118.0
119.0,41866.0,6601.0,19117.0,21340.5,838.0,1779.0,29350.0,119.0
120.0,42764.5,6661.0,19287.0,22152.0,876.5,1785.0,30138.5,120.0
121.0,43734.5,6787.0,19547.5,23143.5,918.5,1811.0,30974.0,121.0
122.0,44697.5,6888.0,19753.0,23868.5,967.5,1830.0,31832.5,122.0
123.0,45644.0,6959.0,19947.5,24585.0,1050.5,1862.5,32655.5,123.0
124.0,46605.0,7011.0,20135.5,25325.5,1121.5,1872.5,33480.5,124.0
125.0,47539.5,7113.0,20288.0,26048.5,1166.0,1901.0,34375.5,125.0
126.0,48462.0,7202.5,20448.0,26783.5,1208.0,1929.5,35208.0,126.0
127.0,49345.0,7233.0,20555.5,27530.0,1247.0,1955.0,36022.5,127.0
128.0,50193.5,7279.5,20585.5,28306.5,1288.5,1971.0,36887.5,128.0
129.0,50913.5,7380.5,20530.5,29040.0,1328.0,2001.0,37763.5,129.0
130.0,51654.5,7434.5,20449.5,29820.5,1368.0,2029.0,38649.5,130.0
131.0,52320.0,7521.0,20309.0,30583.5,1409.5,2056.0,39536.5,131.0
132.0,52961.5,7555.5,20110.5,31377.5,1452.5,2083.0,40406.5,132.0
133.0,53491.0,7611.5,19813.0,32161.0,1501.0,2099.5,41289.5,133.0
134.0,53998.5,7644.0,19470.0,32972.0,1545.5,2113.5,42172.5,134.0
135.0,54421.0,7738.5,19067.0,33752.0,1585.5,2137.0,43092.5,135.0
136.0,54802.0,7768.0,18610.0,34547.5,1631.5,2148.5,43960.0,136.0
137.0,55120.5,7823.5,18097.5,35336.5,1679.0,2158.0,44846.5,137.0
138.0,55385.5,7818.5,17482.5,36169.0,1728.0,2172.0,45721.5,138.0
139.0,55596.5,7807.0,16810.0,37000.5,1781.0,2196.0,46593.5,139.0
140.0,55778.0,7741.5,16112.5,37830.0,1828.5,2227.5,47407.0,140.0
141.0,55910.5,7693.0,15393.0,38639.5,1873.0,2262.0,48210.5,141.0
142.0,56035.5,7593.5,14636.5,39474.0,1914.0,2271.5,48992.5,142.0
143.0,56137.5,7483.0,13880.5,40286.0,1968.5,2283.5,49740.0,143.0
144.0,56211.5,7310.5,13094.0,41098.5,2015.5,2297.0,50428.0,144.0
145.0,56265.5,7134.5,12312.5,41882.5,2072.0,2298.5,51100.5,145.0
146.0,56308.5,6870.0,11513.0,42680.5,2119.5,2292.0,51719.5,146.0
147.0,56330.0,6658.5,10751.5,43433.0,2172.0,2293.0,52321.0,147.0
148.0,56347.0,6418.5,9948.5,44194.5,2226.0,2283.5,52850.0,148.0
149.0,56354.5,6136.5,9185.5,44921.5,2276.5,2255.0,53347.0,149.0
150.0,56383.5,5827.5,8508.0,45608.0,2334.0,2217.5,53798.0,150.0
151.0,56392.5,5495.0,7805.0,46287.5,2392.0,2205.5,54190.0,151.0
152.0,56398.5,5164.0,7128.0,46902.5,2443.5,2157.0,54527.0,152.0
153.0,56401.5,4820.0,6477.0,47499.0,2493.5,2108.5,54826.0,153.0
154.0,56404.0,4477.5,5873.0,48024.5,2556.0,2055.0,55090.5,154.0
155.0,56404.5,4149.0,5323.0,48555.0,2606.0,1993.5,55312.0,155.0
156.0,56404.5,3807.0,4776.5,49032.5,2662.5,1908.5,55505.5,156.0
157.0,56404.5,3473.5,4260.0,49501.5,2707.0,1811.0,55670.0,157.0
158.0,56404.5,3169.5,3813.0,49899.0,2758.5,1720.0,55811.0,158.0
159.0,56404.5,2894.0,3401.0,50268.5,2805.0,1628.5,55931.5,159.0
160.0,56404.5,2625.0,3022.5,50589.0,2851.5,1539.0,56030.0,160.0
161.0,56404.5,2354.5,2671.5,50897.0,2903.0,1428.0,56117.0,161.0
162.0,56404.5,2103.5,2349.5,51159.5,2946.0,1323.5,56180.0,162.0
163.0,56404.5,1853.0,2040.0,51389.5,2993.0,1222.5,56240.5,163.0
164.0,56404.5,1635.0,1782.5,51602.0,3030.5,1119.5,56285.0,164.0
165.0,56404.5,1417.5,1532.0,51799.0,3071.5,1004.5,56315.5,165.0
166.0,56404.5,1241.0,1327.0,51963.5,3110.0,902.5,56332.5,166.0
167.0,56404.5,1075.0,1142.0,52119.5,3138.0,818.0,56352.0,167.0
168.0,56404.5,928.5,971.0,52242.0,3167.0,730.5,56367.5,168.0
169.0,56404.5,811.5,845.0,52366.0,3202.0,648.5,56378.0,169.0
170.0,56404.5,683.5,705.5,52461.5,3234.5,566.5,56387.0,170.0
171.0,56404.5,578.0,595.5,52535.5,3255.5,493.0,56391.0,171.0
172.0,56404.5,507.0,518.5,52596.5,3281.5,437.0,56394.5,172.0
173.0,56404.5,430.5,437.5,52656.5,3299.0,377.5,56396.5,173.0
174.0,56404.5,350.5,356.5,52707.5,3318.0,318.5,56397.5,174.0
175.0,56404.5,296.5,302.5,52751.0,3329.0,276.0,56400.0,175.0
176.0,56404.5,244.0,246.5,52786.5,3343.5,229.0,56402.0,176.0
177.0,56854.0,205.0,207.0,53196.0,3368.0,195.0,56852.0,177.0
178.0,56854.0,170.0,172.0,53215.0,3373.0,164.0,56852.0,178.0
179.0,56854.0,137.0,137.0,53241.0,3386.0,132.0,56853.0,179.0
180.0,57003.5,109.5,109.5,53440.5,3410.5,106.5,57003.5,180.0
181.0,56854.0,91.0,91.0,53272.0,3397.0,90.0,56854.0,181.0
182.0,56854.0,72.0,72.0,53289.0,3405.0,71.0,56854.0,182.0
183.0,57507.0,57.5,57.5,54010.5,3443.5,57.0,57507.0,183.0
184.0,57003.5,44.5,44.5,53485.0,3428.0,44.5,57003.5,184.0
185.0,57861.0,34.0,34.0,54375.0,3452.0,34.0,57861.0,185.0
186.0,57861.0,27.0,27.0,54380.0,3454.0,27.0,57861.0,186.0
187.0,60259.0,21.0,21.0,56648.5,3637.0,20.5,60259.0,187.0
188.0,62421.0,17.0,17.0,58586.0,3792.0,17.0,62421.0,188.0
189.0,60259.0,11.5,11.5,56653.0,3641.0,11.5,60259.0,189.0
190.0,62301.5,9.0,9.0,58494.0,3785.0,9.0,62301.5,190.0
191.0,65957.5,6.5,6.5,62042.0,3923.0,6.5,65957.5,191.0
192.0,71105.0,6.0,6.0,66853.0,4247.0,6.0,71105.0,192.0
193.0,70008.0,5.0,5.0,65756.0,4247.0,5.0,70008.0,193.0
194.0,80883.0,4.0,4.0,76154.0,4726.0,4.0,80883.0,194.0
195.0,76683.0,2.0,2.0,72080.5,4600.0,2.0,76683.0,195.0
196.0,78912.0,2.0,2.0,74193.0,4718.0,2.0,78912.0,196.0
197.0,102536.0,2.0,2.0,96364.0,6170.5,2.0,102536.0,197.0
198.0,91722.0,1.0,1.0,86176.0,5545.0,1.0,91722.0,198.0
199.0,119674.0,1.0,1.0,112617.0,7056.0,1.0,119674.0,199.0
200.0,116082.0,1.0,1.0,109124.0,6958.0,1.0,116082.0,200.0
201.0,552828.0,3.0,3.0,519701.5,33124.5,3.0,552828.0,201.0
202.0,250872.0,0.0,0.0,235719.0,15152.5,0.0,250872.0,202.0
203.0,225100.0,0.0,0.0,211468.5,13631.5,0.0,225100.0,203.0
204.0,1109737.0,2.0,2.0,1042821.0,66914.0,2.0,1109737.0,204.0
205.0,1394120.0,3.0,3.0,1310154.0,83962.0,3.0,1394120.0,205.0
206.0,1738841.0,1.0,1.0,1634443.5,104396.5,1.0,1738841.0,206.0
207.0,1101618.0,0.0,0.0,1035674.5,65943.5,0.0,1101618.0,207.0
208.0,2303685.0,0.5,0.5,2165594.5,138090.0,0.5,2303685.0,208.0
209.0,4063071.0,0.0,0.0,3819501.0,243570.0,0.0,4063071.0,209.0
210.0,1394120.0,0.0,0.0,1310157.0,83963.0,0.0,1394120.0,210.0
212.0,1109737.0,0.0,0.0,1042823.0,66914.0,0.0,1109737.0,212.0
