day,acu_infected,active,infected,cured,dead,hospitalized,diagnosed,day
45.0,133.0,14.0,124.0,9.0,0.0,2.0,23.0,45.0
46.0,152.0,17.0,142.0,10.0,0.0,2.0,25.0,46.0
47.0,174.0,20.0,164.0,12.0,0.0,2.0,30.0,47.0
48.0,195.5,23.0,183.5,13.0,0.0,2.0,34.0,48.0
49.0,227.0,26.5,212.0,15.0,0.0,2.5,40.5,49.0
50.0,253.0,30.0,236.0,17.5,0.0,3.0,45.5,50.0
51.0,292.0,35.0,272.0,20.0,0.0,3.0,52.5,51.0
52.0,333.5,39.0,312.5,23.0,0.0,4.0,61.0,52.0
53.0,386.5,44.0,361.5,28.0,0.0,4.0,69.5,53.0
54.0,436.0,47.5,409.0,31.5,0.0,5.0,78.0,54.0
55.0,500.0,56.5,469.0,35.0,0.0,6.0,93.5,55.0
56.0,579.5,66.5,542.5,39.0,0.0,7.0,103.5,56.0
57.0,673.0,70.0,632.0,45.5,0.0,8.0,116.5,57.0
58.0,765.0,79.0,718.5,51.5,1.0,9.0,131.0,58.0
59.0,867.5,90.0,812.5,57.0,1.0,11.0,151.0,59.0
60.0,995.5,105.0,931.5,64.5,1.0,12.0,172.0,60.0
61.0,1138.5,118.5,1061.0,73.5,1.0,14.5,196.5,61.0
62.0,1313.0,136.0,1226.0,85.0,1.0,15.0,223.5,62.0
63.0,1509.0,154.0,1408.0,95.5,1.0,17.0,248.5,63.0
64.0,1710.0,181.0,1597.0,108.0,1.0,20.0,295.0,64.0
65.0,1961.5,210.5,1833.0,126.0,2.0,23.0,336.0,65.0
66.0,2265.0,249.0,2118.5,146.0,2.0,25.5,391.0,66.0
67.0,2572.0,276.5,2403.0,166.0,2.0,30.5,445.5,67.0
68.0,2945.0,321.5,2751.5,189.0,3.0,34.0,517.5,68.0
69.0,3356.0,366.0,3137.0,222.0,3.0,38.5,586.0,69.0
70.0,3829.5,418.0,3573.0,246.5,4.0,43.0,669.5,70.0
71.0,4379.5,476.5,4076.0,286.0,4.0,49.0,768.0,71.0
72.0,5010.0,547.5,4664.0,326.0,5.0,57.5,890.0,72.0
73.0,5719.5,636.5,5335.0,366.5,5.0,65.0,1032.0,73.0
74.0,6538.5,729.5,6089.5,422.0,5.5,74.5,1187.0,74.0
75.0,7445.0,829.5,6938.0,483.5,7.0,86.5,1335.5,75.0
76.0,8482.0,943.5,7899.5,548.0,8.0,101.5,1528.5,76.0
77.0,9726.0,1076.0,9059.0,636.5,9.0,110.0,1755.5,77.0
78.0,11114.0,1242.0,10353.0,735.5,11.0,122.0,2017.5,78.0
79.0,12716.5,1406.5,11840.5,843.5,12.0,142.0,2299.0,79.0
80.0,14534.0,1623.0,13528.5,980.0,13.5,163.0,2638.5,80.0
81.0,16660.5,1863.0,15513.5,1131.0,15.0,182.0,3020.5,81.0
82.0,19062.5,2120.0,17759.5,1283.0,18.5,209.0,3432.5,82.0
83.0,21741.5,2415.5,20241.0,1479.5,20.5,242.5,3927.0,83.0
84.0,24866.0,2744.0,23149.0,1692.0,21.5,282.5,4472.5,84.0
85.0,25796.5,3146.0,23834.5,1934.5,23.5,326.0,5121.5,85.0
86.0,26793.5,3591.0,24560.5,2193.5,29.0,370.5,5830.5,86.0
87.0,27928.0,4097.0,25376.5,2515.0,33.0,417.5,6660.5,87.0
88.0,29159.0,4690.0,26263.5,2856.5,36.0,480.0,7616.0,88.0
89.0,30488.0,5292.0,27165.0,3280.5,42.0,551.0,8620.5,89.0
90.0,31909.0,5882.5,28094.0,3759.0,47.0,632.0,9697.5,90.0
91.0,33380.5,6562.5,29048.0,4310.5,55.5,722.5,10928.5,91.0
92.0,35043.5,7277.5,30429.5,4902.0,61.0,815.5,12241.5,92.0
93.0,37131.0,8022.0,31425.0,5572.0,68.5,933.0,13665.5,93.0
94.0,38842.0,8727.0,32365.5,6308.5,82.0,1058.0,15119.5,94.0
95.0,40564.5,9498.5,33275.5,7090.0,92.5,1199.0,16684.5,95.0
96.0,42374.5,10123.5,34502.5,7985.5,105.5,1358.0,18216.5,96.0
97.0,44156.5,10763.5,35396.5,8950.5,119.0,1531.0,19834.0,97.0
98.0,46485.5,11315.0,36169.5,9991.0,139.0,1731.5,21450.0,98.0
99.0,48366.5,11802.5,36907.0,11070.0,157.5,1931.5,23035.5,99.0
100.0,50214.5,12216.0,37513.5,12219.0,180.0,2128.0,24617.5,100.0
101.0,52118.0,12630.0,38112.0,13464.0,206.5,2324.0,26232.5,101.0
102.0,54042.0,12969.5,39159.0,14744.0,234.5,2545.5,27855.0,102.0
103.0,55961.0,13214.5,40414.0,16083.5,269.0,2733.5,29466.0,103.0
104.0,57931.0,13440.0,40894.0,17435.5,302.0,2932.0,31075.0,104.0
105.0,60601.5,13678.0,41414.0,18860.5,349.5,3105.0,33188.0,105.0
106.0,62821.0,13972.0,41880.0,20306.0,402.0,3286.0,34819.5,106.0
107.0,65806.0,14057.0,42268.0,21768.5,448.5,3460.0,36501.0,107.0
108.0,67887.0,14138.0,43632.5,23245.0,496.5,3605.5,38138.0,108.0
109.0,69970.0,14351.5,44057.0,24672.5,549.5,3720.0,39814.0,109.0
110.0,72097.5,14792.0,44589.5,26116.5,613.0,3886.5,41562.5,110.0
111.0,74232.0,15001.0,45159.0,27916.0,677.0,3979.5,43745.5,111.0
112.0,76387.0,15257.5,45733.5,29583.0,750.5,4052.0,45511.0,112.0
113.0,79277.0,15431.0,47420.0,31096.0,828.5,4131.0,47305.5,113.0
114.0,82676.0,15661.0,47980.5,32640.0,900.0,4235.5,49122.5,114.0
115.0,84968.0,15838.0,48513.5,34181.0,992.5,4298.5,50979.5,115.0
116.0,87311.5,16141.0,49151.0,35742.0,1086.5,4338.0,52905.5,116.0
117.0,89663.0,16633.0,49724.5,37651.0,1190.0,4355.0,54859.5,117.0
118.0,92038.5,16891.5,50273.0,39319.5,1281.0,4417.5,57409.5,118.0
119.0,95434.5,17070.0,50738.0,41001.0,1379.5,4486.0,59660.5,119.0
120.0,99314.5,17315.0,51266.5,42711.0,1488.5,4557.5,62429.5,120.0
121.0,101824.5,17619.5,51848.0,44470.0,1583.5,4598.5,64461.0,121.0
122.0,104318.5,18127.0,52387.5,46200.0,1683.5,4591.5,66535.0,122.0
123.0,106835.0,18318.0,52872.0,48002.5,1789.5,4661.0,68603.5,123.0
124.0,109326.5,18493.5,53339.5,49737.0,1912.0,4805.5,70780.0,124.0
125.0,111851.0,18651.0,53811.0,52020.5,1999.0,4910.0,72931.5,125.0
126.0,114201.5,18800.0,54109.0,54460.0,2105.5,4982.0,75635.5,126.0
127.0,116502.5,19015.0,54368.5,56692.5,2196.5,5056.0,79000.0,127.0
128.0,118718.5,19169.5,54485.5,58667.0,2288.0,5117.0,81207.5,128.0
129.0,120794.5,19414.5,54419.5,60618.0,2390.5,5232.5,83579.0,129.0
130.0,122738.0,19574.0,54176.5,62541.0,2541.0,5306.5,85914.5,130.0
131.0,124508.5,19749.5,53821.5,64551.0,2646.0,5334.5,88180.5,131.0
132.0,126132.0,19965.0,53266.5,66524.0,2744.5,5392.0,90924.0,132.0
133.0,127618.0,20122.0,52546.5,69193.0,2851.0,5456.0,95193.5,133.0
134.0,128970.5,20269.5,51683.5,72134.5,2949.0,5528.5,97556.5,134.0
135.0,130127.5,20402.0,50596.5,74260.0,3071.5,5579.0,99933.0,135.0
136.0,131124.0,20580.5,49325.5,76410.0,3227.0,5647.5,102379.0,136.0
137.0,132011.5,20615.0,47934.0,78527.5,3368.5,5653.0,104692.5,137.0
138.0,132768.0,20597.5,46392.5,80667.5,3477.5,5709.5,106973.0,138.0
139.0,133374.5,20515.5,44650.5,82931.0,3642.0,5776.5,109239.5,139.0
140.0,133879.0,20431.0,42856.5,87095.0,3770.5,5855.0,111453.5,140.0
141.0,134284.5,20291.5,40993.0,89255.0,3885.0,5900.0,113583.0,141.0
142.0,134601.0,20044.5,39003.5,91429.0,4012.5,5936.5,115642.0,142.0
143.0,134865.5,19751.0,36970.5,93602.0,4134.5,5971.5,117646.0,143.0
144.0,135043.0,19325.0,34905.0,95721.5,4260.0,5989.0,119463.0,144.0
145.0,135198.5,18874.0,32838.0,97819.5,4406.5,6022.0,121234.5,145.0
146.0,135308.0,18275.0,30743.5,99878.5,4560.0,6008.5,122839.5,146.0
147.0,135375.0,17649.0,28603.0,101943.5,4700.0,5998.5,124421.0,147.0
148.0,135428.5,16966.0,26580.0,103896.0,4826.5,6008.0,125814.5,148.0
149.0,135461.0,16190.0,24552.5,105830.5,4955.5,5954.0,127098.5,149.0
150.0,135536.0,15368.0,22630.0,107703.5,5082.5,5849.5,128274.0,150.0
151.0,135571.0,14560.0,20803.0,109436.0,5219.0,5786.5,129328.0,151.0
152.0,135589.0,13694.5,18988.0,111119.5,5481.5,5641.5,130295.5,152.0
153.0,135596.0,12830.0,17307.0,112686.5,5611.5,5531.0,131119.0,153.0
154.0,135600.5,11901.0,15632.5,114232.5,5754.0,5372.5,131869.0,154.0
155.0,135604.5,11015.5,14108.0,115622.0,5893.0,5178.5,132511.5,155.0
156.0,135605.5,10117.0,12659.5,116937.0,6016.0,4982.0,133063.0,156.0
157.0,135607.0,9228.5,11321.0,118154.5,6142.0,4761.5,133514.5,157.0
158.0,135607.0,8417.5,10098.0,119248.0,6272.0,4537.5,133926.5,158.0
159.0,135607.0,7628.0,8985.5,120231.5,6408.0,4301.0,134249.5,159.0
160.0,135607.0,6858.5,7923.0,121156.0,6534.5,4033.5,134542.5,160.0
161.0,135607.0,6144.5,6969.5,121977.0,6660.5,3759.5,134782.0,161.0
162.0,135607.0,5483.0,6112.0,122712.0,6783.0,3472.5,134978.0,162.0
163.0,135607.0,4829.5,5328.5,123375.0,6903.5,3185.0,135108.0,163.0
164.0,135607.0,4284.0,4665.0,123928.0,7014.0,2941.0,135226.0,164.0
165.0,135607.0,3778.5,4065.0,124427.0,7115.0,2693.5,135320.5,165.0
166.0,135607.0,3314.5,3533.5,124861.5,7212.0,2435.0,135388.0,166.0
167.0,135607.0,2900.0,3063.5,125241.5,7302.0,2195.0,135443.5,167.0
168.0,135607.0,2515.0,2626.5,125582.5,7398.0,1962.5,135495.5,168.0
169.0,135607.0,2173.0,2253.0,125876.0,7478.0,1748.5,135527.0,169.0
170.0,135607.0,1877.0,1935.5,126129.0,7542.5,1556.0,135548.5,170.0
171.0,135607.0,1597.5,1637.0,126356.0,7614.0,1352.5,135567.5,171.0
172.0,135607.0,1353.5,1383.0,126557.0,7667.0,1168.5,135577.5,172.0
173.0,135607.0,1144.0,1166.0,126721.5,7719.5,1009.5,135585.0,173.0
174.0,135607.0,964.5,979.0,126863.5,7764.5,860.0,135592.5,174.0
175.0,135607.0,786.5,796.5,127003.0,7807.5,718.0,135597.0,175.0
176.0,135607.0,663.0,670.5,127097.0,7839.5,612.0,135599.5,176.0
177.0,135607.0,548.5,554.0,127180.0,7873.0,515.5,135601.5,177.0
178.0,135607.0,449.0,452.5,127257.0,7897.5,423.5,135603.5,178.0
179.0,135607.0,368.5,369.0,127321.0,7914.5,352.5,135605.5,179.0
180.0,135607.0,293.5,293.5,127373.5,7935.5,282.0,135606.5,180.0
181.0,135607.0,238.0,238.0,127412.0,7950.0,229.0,135607.0,181.0
182.0,135607.0,192.0,192.0,127451.5,7961.5,188.5,135607.0,182.0
183.0,135607.0,151.0,151.0,127475.0,7973.5,149.0,135607.0,183.0
184.0,135607.0,116.0,116.0,127501.0,7981.0,114.5,135607.0,184.0
185.0,135607.0,90.5,90.5,127519.0,7986.5,90.0,135607.0,185.0
186.0,137190.0,72.0,72.0,129030.0,8092.0,72.0,137190.0,186.0
187.0,135607.0,53.0,53.0,127549.5,7997.0,53.0,135607.0,187.0
188.0,138185.0,43.5,43.5,129890.0,8249.0,43.5,138185.0,188.0
189.0,138185.0,33.5,33.5,129895.5,8251.5,33.5,138185.0,189.0
190.0,146167.5,25.5,25.5,137344.5,8803.5,25.5,146167.5,190.0
191.0,160871.0,18.0,18.0,151184.0,9669.0,18.0,160871.0,191.0
192.0,174797.0,13.0,13.0,164259.0,10526.0,13.0,174797.0,192.0
193.0,167834.0,10.5,10.5,157726.0,10099.5,10.5,167834.0,193.0
194.0,174868.0,7.0,7.0,164300.0,10561.0,7.0,174868.0,194.0
195.0,189697.0,5.0,5.0,178274.5,11415.5,5.0,189697.0,195.0
196.0,202068.0,4.0,4.0,189958.5,12106.0,4.0,202068.0,196.0
197.0,223691.0,3.0,3.0,210334.5,13353.5,3.0,223691.0,197.0
198.0,214674.5,2.0,2.0,201698.5,12974.5,2.0,214674.5,198.0
199.0,292954.0,2.0,2.0,275256.0,17696.5,2.0,292954.0,199.0
200.0,341203.0,2.0,2.0,320730.0,20472.0,2.0,341203.0,200.0
201.0,360697.0,1.0,1.0,339076.5,21619.0,1.0,360697.0,201.0
202.0,277768.0,1.0,1.0,261119.5,16647.5,1.0,277768.0,202.0
203.0,439331.0,0.0,0.0,412938.0,26392.0,0.0,439331.0,203.0
204.0,348527.0,0.0,0.0,327516.0,21011.0,0.0,348527.0,204.0
205.0,502631.0,0.0,0.0,472493.0,30138.0,0.0,502631.0,205.0
206.0,552287.0,0.0,0.0,519006.5,33280.0,0.0,552287.0,206.0
207.0,210591.0,0.0,0.0,197875.0,12716.0,0.0,210591.0,207.0
210.0,574584.0,0.0,0.0,539728.0,34856.0,0.0,574584.0,210.0
