day,acu_infected,active,infected,cured,dead,hospitalized,diagnosed,day
45.0,133.5,15.0,124.5,9.0,0.0,2.0,25.0,45.0
46.0,153.0,18.0,143.0,10.0,0.0,2.0,28.0,46.0
47.0,175.0,20.0,159.0,13.0,0.0,2.0,33.0,47.0
48.0,198.5,21.5,186.5,14.5,0.0,2.0,37.5,48.0
49.0,228.5,23.5,212.0,16.5,0.0,3.0,41.0,49.0
50.0,263.0,27.0,246.0,17.5,0.0,3.0,44.0,50.0
51.0,297.0,30.0,279.0,20.5,0.0,4.0,50.5,51.0
52.0,342.5,37.0,322.5,23.0,0.0,4.0,58.5,52.0
53.0,388.5,44.0,365.5,27.0,0.0,4.0,69.5,53.0
54.0,447.0,48.5,420.5,30.5,0.0,5.0,80.0,54.0
55.0,512.0,56.0,481.5,36.0,0.0,5.5,88.5,55.0
56.0,589.5,63.0,549.5,40.5,0.0,7.0,102.5,56.0
57.0,669.0,74.0,629.5,46.5,0.0,8.0,115.0,57.0
58.0,768.5,88.5,722.5,54.0,0.0,10.0,134.0,58.0
59.0,874.5,102.5,816.0,61.5,0.5,11.5,159.5,59.0
60.0,1008.0,112.0,938.5,67.0,1.0,12.0,180.0,60.0
61.0,1163.0,132.0,1085.5,77.0,1.0,13.0,208.0,61.0
62.0,1324.0,145.5,1236.0,88.5,1.0,14.5,232.5,62.0
63.0,1505.0,170.5,1404.5,98.0,1.0,16.0,267.0,63.0
64.0,1720.5,186.5,1603.0,115.0,1.0,18.0,302.0,64.0
65.0,1981.5,220.0,1847.5,129.5,1.5,22.0,349.0,65.0
66.0,2288.0,249.0,2135.5,147.5,2.0,24.5,402.0,66.0
67.0,2605.5,281.0,2438.5,169.0,2.0,28.0,458.5,67.0
68.0,2970.5,329.5,2764.5,194.5,2.0,32.5,527.5,68.0
69.0,3373.5,375.0,3136.0,229.0,2.0,38.5,605.5,69.0
70.0,3865.0,429.5,3591.0,263.0,3.0,42.5,700.0,70.0
71.0,4408.0,492.0,4095.5,306.0,3.0,49.5,792.0,71.0
72.0,5035.0,553.0,4684.5,351.0,4.0,57.0,908.5,72.0
73.0,5747.0,632.0,5347.0,400.0,5.0,63.0,1033.0,73.0
74.0,6579.0,716.5,6117.0,460.0,5.5,73.0,1181.5,74.0
75.0,6826.0,827.5,6296.5,520.5,6.5,86.5,1355.5,75.0
76.0,7102.0,928.0,6479.0,605.5,7.0,100.5,1550.5,76.0
77.0,7393.5,1077.0,6689.5,692.5,9.0,113.0,1782.0,77.0
78.0,7703.0,1213.5,6921.5,780.5,9.5,130.0,2003.5,78.0
79.0,8054.5,1404.0,7143.5,877.0,11.0,150.0,2296.0,79.0
80.0,8449.0,1580.5,7414.0,1002.0,12.0,170.0,2591.0,80.0
81.0,8827.5,1765.0,7660.5,1137.0,13.5,191.5,2915.5,81.0
82.0,9247.0,1954.0,7936.0,1301.0,15.5,221.5,3262.5,82.0
83.0,9682.5,2124.0,8197.0,1466.0,18.0,251.5,3611.5,83.0
84.0,10125.0,2335.5,8431.5,1662.0,21.0,286.0,4019.5,84.0
85.0,10570.0,2527.5,8682.0,1864.5,23.0,328.5,4421.0,85.0
86.0,11047.0,2708.0,8905.0,2109.5,26.5,373.0,4846.5,86.0
87.0,11516.5,2882.5,9121.0,2362.5,31.0,417.5,5273.0,87.0
88.0,11971.5,3013.5,9286.5,2647.5,34.5,462.5,5700.0,88.0
89.0,12426.0,3115.5,9442.5,2938.5,40.5,515.0,6114.0,89.0
90.0,12916.0,3227.5,9614.0,3255.5,47.5,574.0,6522.5,90.0
91.0,13384.5,3279.5,9737.0,3595.0,54.0,628.0,6916.0,91.0
92.0,13873.0,3352.5,9884.5,3926.0,64.5,681.0,7347.5,92.0
93.0,14377.5,3401.5,9981.0,4283.0,74.0,722.5,7766.5,93.0
94.0,14845.5,3470.0,10088.5,4666.5,83.0,768.5,8220.5,94.0
95.0,15314.0,3538.0,10161.5,5031.5,95.5,822.0,8661.0,95.0
96.0,15800.0,3545.5,10254.0,5423.5,103.5,863.5,9070.0,96.0
97.0,16289.0,3588.5,10375.0,5800.5,117.5,915.0,9493.5,97.0
98.0,16785.0,3624.0,10462.5,6184.5,132.5,948.5,9936.5,98.0
99.0,17302.5,3650.5,10548.0,6567.0,149.0,993.0,10374.5,99.0
100.0,17802.0,3707.0,10674.0,6962.5,163.0,1026.0,10821.0,100.0
101.0,18350.5,3741.5,10762.0,7352.5,185.0,1052.0,11277.0,101.0
102.0,18869.0,3759.5,10869.0,7737.5,201.5,1075.5,11733.0,102.0
103.0,19402.5,3812.0,11002.0,8122.5,224.5,1091.5,12178.0,103.0
104.0,19960.0,3853.0,11143.0,8516.5,243.5,1103.0,12628.5,104.0
105.0,22096.5,3911.5,12896.5,8907.0,268.5,1099.0,13080.5,105.0
106.0,24279.5,3966.5,14682.5,9294.5,292.5,1098.5,13569.0,106.0
107.0,26520.0,4015.5,16536.5,9680.5,317.5,1113.5,14036.0,107.0
108.0,29020.5,4069.5,18594.0,10076.0,339.5,1099.5,14523.5,108.0
109.0,31684.0,4128.5,20839.5,10498.5,367.5,1097.0,15050.5,109.0
110.0,34650.5,4223.0,23349.0,10933.5,396.5,1111.0,15597.5,110.0
111.0,38035.5,4354.0,26209.0,11394.5,417.5,1115.0,16208.5,111.0
112.0,41676.0,4544.5,29396.5,11845.0,442.5,1115.0,16855.0,112.0
113.0,45887.0,4803.5,33098.0,12304.0,469.0,1156.5,17625.5,113.0
114.0,50712.0,5158.0,37420.0,12797.0,491.5,1169.0,18442.0,114.0
115.0,56171.0,5578.5,42339.5,13337.5,516.5,1173.5,19436.0,115.0
116.0,62489.5,6148.0,48142.0,13892.5,547.5,1192.0,20577.5,116.0
117.0,69808.5,6832.5,54888.0,14469.0,570.5,1208.5,21819.0,117.0
118.0,78065.5,7674.0,62558.0,15085.0,593.0,1239.5,23296.0,118.0
119.0,87686.5,8643.5,71523.0,15784.5,624.0,1293.0,25044.5,119.0
120.0,98720.0,9798.0,81733.0,16571.5,643.0,1350.5,27011.5,120.0
121.0,111250.5,11124.5,93206.5,17411.5,667.5,1452.5,29203.5,121.0
122.0,125427.5,12660.0,106491.0,18370.0,691.0,1564.5,31724.5,122.0
123.0,140894.5,14467.0,120756.0,19465.5,716.0,1712.0,34676.5,123.0
124.0,157640.0,16550.5,136180.5,20719.0,748.0,1878.5,38036.0,124.0
125.0,175421.5,18989.5,152570.0,22161.5,776.0,2092.0,41864.0,125.0
126.0,193902.5,21716.0,169387.0,23806.0,803.5,2350.5,46231.5,126.0
127.0,212781.0,24855.0,186350.0,25663.0,833.0,2662.5,51301.0,127.0
128.0,232123.0,28413.0,203522.5,27773.5,874.0,3016.0,57013.5,128.0
129.0,251429.0,32135.0,220307.0,30227.0,910.0,3402.5,63257.0,129.0
130.0,270288.5,36410.0,236266.5,33084.0,946.5,3848.5,70432.0,130.0
131.0,288285.5,41294.0,250993.5,36313.0,992.0,4389.5,78586.0,131.0
132.0,305157.5,46532.0,264203.5,39933.5,1036.5,5038.0,87486.0,132.0
133.0,320669.5,52104.5,275491.5,44098.5,1090.0,5743.0,97289.0,133.0
134.0,334957.0,58145.5,285057.0,48761.0,1149.0,6553.5,107978.5,134.0
135.0,347902.5,64545.0,292744.5,53945.5,1215.5,7477.0,119675.0,135.0
136.0,359518.5,71139.5,298428.5,59803.0,1289.5,8539.5,132092.0,136.0
137.0,369848.5,77891.5,302306.5,66164.5,1384.0,9681.5,145313.0,137.0
138.0,378901.0,84678.5,304233.0,73239.0,1484.5,10936.5,159216.5,138.0
139.0,386606.5,91410.0,304027.5,81038.0,1602.5,12364.5,173963.0,139.0
140.0,393300.0,97834.5,302044.5,89583.0,1735.0,13903.5,189090.0,140.0
141.0,398824.5,103855.0,298309.5,98750.5,1902.5,15509.5,204370.0,141.0
142.0,403206.0,109327.5,292510.0,108711.5,2079.5,17245.5,220023.5,142.0
143.0,406873.5,113960.5,285271.5,119389.5,2265.5,19059.5,235562.5,143.0
144.0,409601.0,117950.0,276395.0,130811.0,2497.5,20920.0,251156.0,144.0
145.0,411603.0,121054.5,266394.0,142567.5,2762.0,22810.5,266263.5,145.0
146.0,413131.5,123212.0,255304.5,154866.5,3051.5,24742.0,281039.0,146.0
147.0,414195.0,124094.5,243111.5,167747.0,3370.0,26583.0,295221.5,147.0
148.0,414905.0,124051.5,230122.5,181052.0,3726.5,28378.5,308851.0,148.0
149.0,415352.5,123093.5,216835.5,194454.0,4154.5,30068.5,321702.0,149.0
150.0,415599.5,121093.0,203145.0,207993.0,4604.5,31684.0,333677.0,150.0
151.0,415725.5,118269.0,189346.5,221410.0,5099.0,33105.5,344717.5,151.0
152.0,415787.0,114431.5,175536.0,234733.0,5630.5,34390.0,354694.5,152.0
153.0,415811.5,109964.5,162069.0,247704.5,6228.0,35441.0,363819.5,153.0
154.0,415830.5,104718.0,148734.0,260309.5,6853.0,36181.5,371871.5,154.0
155.0,415843.0,99221.5,135992.5,272615.0,7546.0,36508.0,379109.0,155.0
156.0,415847.5,93288.5,123721.0,284194.0,8284.5,36671.0,385485.5,156.0
157.0,415849.0,87043.5,111975.5,295168.0,9000.0,36524.0,390980.0,157.0
158.0,415850.0,80622.0,100837.0,305362.5,9802.0,36047.0,395709.0,158.0
159.0,415850.5,74331.0,90475.5,314818.5,10595.5,35376.0,399742.5,159.0
160.0,415850.5,68120.5,80868.5,323599.5,11435.5,34365.5,403091.5,160.0
161.0,415850.5,61853.0,71865.0,331963.0,12298.5,33055.5,405848.0,161.0
162.0,415850.5,56010.0,63718.5,339218.5,13180.0,31709.5,408158.0,162.0
163.0,415850.5,50335.0,56212.5,345824.5,14064.5,30117.5,409951.5,163.0
164.0,415850.5,45036.0,49416.5,351745.5,14924.5,28319.5,411451.0,164.0
165.0,415850.5,40023.0,43253.0,357055.0,15757.0,26473.5,412626.0,165.0
166.0,415850.5,35324.0,37638.0,361757.5,16591.5,24523.5,413511.0,166.0
167.0,415850.5,31075.0,32740.5,365867.0,17397.0,22540.5,414151.0,167.0
168.0,415850.5,27118.0,28297.5,369487.0,18168.5,20507.0,414647.0,168.0
169.0,415850.5,23618.5,24418.0,372637.0,18905.5,18562.5,415013.5,169.0
170.0,415850.5,20466.0,20992.0,375375.5,19620.5,16647.0,415296.0,170.0
171.0,415850.5,17595.5,17940.5,377780.0,20241.5,14812.5,415497.5,171.0
172.0,415850.5,15061.5,15284.5,379838.0,20847.0,13078.0,415619.0,172.0
173.0,415850.5,12816.0,12970.5,381556.5,21375.5,11453.5,415694.0,173.0
174.0,415850.5,10852.0,10950.5,383070.5,21853.5,9921.5,415757.0,174.0
175.0,415850.5,9165.5,9219.0,384363.5,22280.5,8520.0,415797.5,175.0
176.0,415850.5,7687.0,7714.5,385471.5,22664.5,7256.0,415823.0,176.0
177.0,415850.5,6402.5,6422.0,386415.5,23029.5,6123.5,415835.0,177.0
178.0,415850.5,5282.5,5292.5,387224.5,23333.5,5113.5,415840.5,178.0
179.0,415850.5,4350.5,4354.5,387886.0,23610.0,4250.5,415846.5,179.0
180.0,415850.5,3542.5,3545.0,388456.0,23849.5,3484.5,415848.0,180.0
181.0,415850.5,2866.5,2868.5,388966.5,24036.0,2823.0,415848.5,181.0
182.0,415850.5,2317.0,2318.0,389352.5,24211.0,2295.0,415850.0,182.0
183.0,415850.5,1831.0,1831.5,389694.0,24347.0,1816.5,415850.0,183.0
184.0,415850.5,1415.5,1416.0,389966.0,24473.0,1408.0,415850.0,184.0
185.0,415850.5,1112.0,1112.0,390184.0,24554.5,1109.0,415850.5,185.0
186.0,415850.5,854.5,854.5,390379.0,24622.0,852.5,415850.5,186.0
187.0,415850.5,644.0,644.0,390538.0,24686.5,643.0,415850.5,187.0
188.0,415850.5,476.5,476.5,390643.5,24738.5,476.5,415850.5,188.0
189.0,415850.5,357.5,357.5,390732.5,24775.0,357.5,415850.5,189.0
190.0,415850.5,256.0,256.0,390796.5,24805.0,256.0,415850.5,190.0
191.0,415850.5,182.5,182.5,390844.5,24825.5,182.5,415850.5,191.0
192.0,421019.0,130.0,130.0,395820.0,25081.0,130.0,421019.0,192.0
193.0,415850.5,91.0,91.0,390909.5,24857.0,91.0,415850.5,193.0
194.0,415850.5,61.5,61.5,390927.0,24864.0,61.5,415850.5,194.0
195.0,421019.0,39.0,39.0,395880.0,25101.0,39.0,421019.0,195.0
196.0,421019.0,26.0,26.0,395889.0,25105.0,26.0,421019.0,196.0
197.0,430740.0,16.0,16.0,405001.0,25722.0,16.0,430740.0,197.0
198.0,430740.0,10.0,10.0,405005.0,25723.0,10.0,430740.0,198.0
199.0,476149.0,7.0,7.0,447478.0,28665.0,7.0,476149.0,199.0
200.0,534382.0,5.0,5.0,502366.0,32010.5,5.0,534382.0,200.0
201.0,566496.5,4.0,4.0,532485.0,34150.5,4.0,566496.5,201.0
202.0,626629.0,3.0,3.0,588780.0,37847.0,3.0,626629.0,202.0
203.0,730573.5,1.0,1.0,686998.0,43574.5,1.0,730573.5,203.0
204.0,771689.0,0.0,0.0,725470.0,46219.0,0.0,771689.0,204.0
205.0,1070141.0,1.0,1.0,1005563.0,64577.0,1.0,1070141.0,205.0
206.0,1085042.0,0.0,0.0,1019843.5,65198.5,0.0,1085042.0,206.0
207.0,1264368.0,0.0,0.0,1188632.0,75736.0,0.0,1264368.0,207.0
208.0,1776071.5,0.0,0.0,1669864.5,106207.0,0.0,1776071.5,208.0
209.0,2502609.0,0.0,0.0,2352332.0,150277.0,0.0,2502609.0,209.0
