day,acu_infected,active,infected,cured,dead,hospitalized,diagnosed,day
45.0,154.0,18.0,144.0,10.0,0.0,2.0,27.0,45.0
46.0,170.0,19.0,159.0,11.0,0.0,2.0,31.0,46.0
47.0,196.0,22.0,181.5,13.0,0.0,2.0,35.5,47.0
48.0,226.5,25.0,210.5,14.5,0.0,3.0,39.5,48.0
49.0,254.5,27.5,235.5,16.5,0.0,3.0,44.5,49.0
50.0,288.0,31.5,266.0,19.5,0.0,4.0,53.0,50.0
51.0,329.0,36.5,302.5,23.0,0.0,4.0,61.0,51.0
52.0,378.5,42.0,346.0,26.0,0.0,4.0,67.0,52.0
53.0,428.5,45.5,396.5,30.0,0.0,5.0,77.0,53.0
54.0,493.0,54.0,457.0,36.0,0.0,5.0,87.5,54.0
55.0,557.0,62.5,515.0,39.0,0.0,6.0,98.5,55.0
56.0,638.0,71.0,590.0,44.5,0.0,8.0,116.0,56.0
57.0,735.0,80.5,681.0,51.5,0.0,9.0,133.0,57.0
58.0,826.5,88.5,764.5,59.5,0.0,10.0,146.0,58.0
59.0,941.0,101.0,868.5,66.0,1.0,11.0,165.0,59.0
60.0,1086.0,122.5,1007.0,74.5,1.0,12.0,193.5,60.0
61.0,1242.5,136.0,1149.5,86.5,1.0,14.0,220.0,61.0
62.0,1413.5,156.5,1307.0,97.0,1.0,17.5,252.0,62.0
63.0,1613.0,175.0,1495.0,109.5,1.0,20.0,284.5,63.0
64.0,1862.5,205.5,1725.0,127.0,1.0,21.0,327.5,64.0
65.0,2120.5,231.5,1967.5,145.0,2.0,24.0,371.0,65.0
66.0,2417.0,256.0,2238.0,170.0,2.0,29.0,423.0,66.0
67.0,2755.0,295.0,2549.5,189.0,2.0,31.0,490.0,67.0
68.0,3153.0,345.5,2920.0,214.5,2.5,36.0,569.5,68.0
69.0,3617.0,402.0,3356.0,241.5,3.0,43.0,661.5,69.0
70.0,4103.5,459.0,3806.0,273.5,4.0,48.0,752.0,70.0
71.0,4659.5,516.5,4318.5,318.5,4.0,53.5,856.5,71.0
72.0,5348.5,609.5,4968.0,365.5,4.0,61.5,986.0,72.0
73.0,6132.5,682.5,5700.5,415.0,5.0,72.0,1112.5,73.0
74.0,7013.0,777.0,6516.0,479.5,6.0,79.5,1272.0,74.0
75.0,7578.0,890.5,7015.0,544.5,7.0,93.5,1450.5,75.0
76.0,8268.5,1014.5,7623.5,622.5,8.0,104.0,1659.5,76.0
77.0,9046.0,1163.0,8309.5,709.0,9.0,117.0,1899.0,77.0
78.0,9870.5,1311.5,9012.0,812.5,10.0,132.5,2167.5,78.0
79.0,10807.0,1492.0,9831.5,938.0,12.0,152.0,2467.5,79.0
80.0,11848.0,1679.0,10725.0,1068.0,12.5,176.0,2802.0,80.0
81.0,13005.5,1882.0,11723.0,1228.0,14.0,198.0,3164.5,81.0
82.0,14238.0,2104.5,12787.0,1407.5,17.5,224.5,3555.5,82.0
83.0,15543.0,2377.5,13914.5,1581.0,19.5,256.0,4006.0,83.0
84.0,17008.5,2655.5,15161.5,1808.0,22.0,287.0,4502.5,84.0
85.0,18594.5,2944.0,16504.0,2059.5,25.5,329.0,5034.5,85.0
86.0,20316.0,3252.0,17954.0,2318.0,28.5,375.5,5614.0,86.0
87.0,22146.0,3610.0,19493.5,2608.0,33.0,428.5,6262.5,87.0
88.0,24189.5,3928.5,21197.0,2954.0,37.5,496.0,6921.5,88.0
89.0,26340.5,4314.0,22986.0,3311.5,43.5,556.0,7668.5,89.0
90.0,28731.0,4705.5,24957.5,3719.0,48.0,633.0,8479.0,90.0
91.0,31284.0,5129.0,27087.0,4142.0,51.5,709.0,9326.0,91.0
92.0,34063.5,5503.0,29348.0,4653.5,62.0,796.5,10218.5,92.0
93.0,37021.5,5971.0,31760.0,5194.5,71.5,878.0,11232.5,93.0
94.0,40272.5,6483.5,34404.0,5788.0,79.0,978.0,12352.0,94.0
95.0,43753.5,7091.0,37251.0,6410.0,92.0,1066.5,13593.5,95.0
96.0,47640.5,7667.5,40471.5,7067.0,102.5,1179.5,14836.5,96.0
97.0,51779.0,8292.5,43858.0,7802.0,121.0,1280.5,16213.5,97.0
98.0,56339.0,9000.0,47599.5,8603.5,135.0,1389.5,17739.5,98.0
99.0,61270.0,9752.5,51665.0,9446.0,156.0,1508.5,19357.5,99.0
100.0,66573.0,10548.0,56017.5,10377.5,173.5,1671.0,21103.5,100.0
101.0,72286.0,11486.5,60754.5,11333.0,198.0,1801.0,23018.0,101.0
102.0,78513.5,12443.5,65872.5,12418.5,222.5,1954.5,25084.5,102.0
103.0,85122.0,13550.0,71328.0,13549.5,247.0,2116.5,27344.0,103.0
104.0,92003.0,14691.5,76894.0,14832.0,277.5,2311.5,29800.5,104.0
105.0,99084.5,15913.0,82572.0,16200.0,305.0,2507.0,32425.5,105.0
106.0,106228.5,17267.0,88177.0,17690.5,338.5,2715.5,35306.5,106.0
107.0,113414.0,18711.5,93716.5,19308.5,382.0,2925.5,38409.0,107.0
108.0,120465.0,20254.5,98954.0,21077.5,422.5,3160.5,41765.5,108.0
109.0,127294.5,22017.0,103882.0,22926.5,473.0,3455.0,45429.5,109.0
110.0,133963.5,23757.5,108391.5,25040.5,522.5,3714.5,49329.5,110.0
111.0,140317.0,25669.5,112469.5,27253.0,581.0,3993.5,53517.0,111.0
112.0,146241.0,27677.0,115931.5,29653.5,642.0,4345.5,57986.5,112.0
113.0,151645.5,29657.0,118618.0,32296.0,711.5,4709.0,62672.0,113.0
114.0,156507.0,31697.0,120546.0,35172.5,783.0,5065.5,67682.0,114.0
115.0,160860.0,33875.0,121804.5,38181.5,860.0,5538.0,72974.5,115.0
116.0,164736.5,36127.0,122316.5,41381.5,951.5,5989.0,78518.5,116.0
117.0,168107.0,38206.5,122221.5,44849.0,1036.5,6495.5,84144.0,117.0
118.0,171036.0,40128.0,121253.0,48563.5,1129.5,7001.5,89949.5,118.0
119.0,173557.5,42055.5,119697.5,52484.5,1228.5,7538.5,95923.0,119.0
120.0,175706.0,43877.0,117603.0,56661.5,1337.0,8078.0,101948.0,120.0
121.0,177509.0,45526.5,114950.5,61008.0,1456.0,8718.5,108025.0,121.0
122.0,178961.0,46895.5,111686.5,65592.5,1580.0,9326.5,114074.5,122.0
123.0,180066.5,47954.5,107894.5,70327.0,1727.0,9951.5,120033.5,123.0
124.0,180900.5,48605.0,103668.5,75274.0,1872.5,10544.5,125827.0,124.0
125.0,181547.5,48990.0,99103.0,80321.0,2036.5,11085.5,131398.5,125.0
126.0,182038.5,48974.5,94183.0,85475.0,2221.0,11634.5,136752.5,126.0
127.0,182362.0,48711.5,89055.0,90749.0,2429.5,12223.0,141931.0,127.0
128.0,182597.5,48120.5,83865.5,95915.0,2638.5,12755.0,146720.5,128.0
129.0,182746.0,46928.5,78381.0,101279.0,2856.5,13199.5,151189.0,129.0
130.0,182831.5,45524.0,72873.5,106600.0,3084.0,13567.0,155334.0,130.0
131.0,182875.0,43831.5,67464.0,111764.0,3331.5,13894.5,159091.0,131.0
132.0,182893.5,42049.0,62192.0,116752.5,3605.5,14107.5,162549.0,132.0
133.0,182902.0,39992.5,57102.0,121585.5,3914.5,14207.0,165680.0,133.0
134.0,182908.0,37847.0,52188.5,126245.0,4196.0,14327.5,168413.5,134.0
135.0,182910.5,35534.5,47431.5,130654.5,4490.5,14270.5,170854.0,135.0
136.0,182912.5,33240.0,43024.5,134820.0,4806.5,14122.5,173024.0,136.0
137.0,182913.5,30860.5,38824.0,138671.0,5121.5,13889.0,174854.5,137.0
138.0,182913.5,28467.0,34891.5,142286.5,5438.0,13632.0,176378.0,138.0
139.0,182913.5,26007.5,31144.0,145684.5,5777.5,13161.0,177715.0,139.0
140.0,182913.5,23708.5,27733.5,148814.5,6127.0,12631.0,178813.5,140.0
141.0,182913.5,21384.5,24557.0,151615.5,6455.5,12093.5,179712.5,141.0
142.0,182913.5,19227.5,21683.5,154126.0,6807.0,11450.0,180446.0,142.0
143.0,182913.5,17192.5,19068.5,156423.0,7162.0,10774.5,181039.5,143.0
144.0,182913.5,15352.0,16766.5,158515.5,7485.0,10059.0,181508.0,144.0
145.0,182913.5,13620.5,14653.0,160331.5,7793.0,9363.0,181899.5,145.0
146.0,182913.5,11948.0,12703.0,161939.5,8112.0,8546.0,182181.0,146.0
147.0,182913.5,10485.0,11015.0,163369.0,8422.0,7805.5,182382.5,147.0
148.0,182913.5,9134.5,9506.0,164592.5,8693.0,7050.0,182530.5,148.0
149.0,182913.5,7868.0,8126.0,165706.0,8966.0,6296.0,182652.0,149.0
150.0,182913.5,6800.5,6974.5,166641.5,9212.5,5609.5,182731.0,150.0
151.0,182913.5,5828.5,5941.0,167447.5,9462.0,4951.0,182798.5,151.0
152.0,182913.5,4935.0,5006.5,168139.0,9676.0,4324.5,182841.5,152.0
153.0,182913.5,4180.0,4223.5,168750.5,9857.0,3754.5,182869.5,153.0
154.0,182913.5,3533.5,3560.0,169233.5,10024.0,3250.5,182889.5,154.0
155.0,182913.5,2954.0,2970.0,169662.0,10177.5,2769.5,182899.5,155.0
156.0,182913.5,2455.5,2465.5,170021.0,10313.5,2331.0,182904.0,156.0
157.0,182913.5,2012.0,2015.5,170336.5,10440.0,1933.5,182909.5,157.0
158.0,182913.5,1660.0,1661.5,170602.5,10539.0,1611.5,182911.0,158.0
159.0,182913.5,1365.0,1365.5,170829.0,10627.0,1334.5,182912.0,159.0
160.0,182913.5,1096.0,1096.5,171012.5,10707.5,1084.5,182913.0,160.0
161.0,182913.5,884.5,884.5,171182.0,10770.0,875.0,182913.5,161.0
162.0,182913.5,690.0,690.0,171306.5,10824.5,685.0,182913.5,162.0
163.0,182913.5,551.0,551.0,171429.5,10867.0,549.5,182913.5,163.0
164.0,182913.5,436.0,436.0,171517.0,10905.5,434.5,182913.5,164.0
165.0,182913.5,338.5,338.5,171586.0,10935.5,337.0,182913.5,165.0
166.0,182913.5,254.5,254.5,171645.0,10962.0,254.0,182913.5,166.0
167.0,182913.5,193.5,193.5,171690.5,10984.0,193.0,182913.5,167.0
168.0,182913.5,143.5,143.5,171729.5,10998.5,143.5,182913.5,168.0
169.0,182913.5,103.5,103.5,171758.5,11007.5,103.0,182913.5,169.0
170.0,186157.0,78.0,78.0,174979.0,11030.0,78.0,186157.0,170.0
171.0,186357.0,57.5,57.5,175125.0,11069.0,57.5,186357.0,171.0
172.0,186157.0,39.0,39.0,175009.0,11041.0,39.0,186157.0,172.0
173.0,186357.0,26.0,26.0,175146.5,11077.0,26.0,186357.0,173.0
174.0,186357.0,17.0,17.0,175154.5,11078.0,17.0,186357.0,174.0
175.0,186557.0,13.0,13.0,175285.0,11112.0,13.0,186557.0,175.0
176.0,193325.0,8.0,8.0,181590.0,11725.0,8.0,193325.0,176.0
177.0,198605.5,5.0,5.0,186750.0,11850.5,5.0,198605.5,177.0
178.0,240928.0,4.0,4.0,226461.5,14461.5,4.0,240928.0,178.0
179.0,259466.0,3.0,3.0,243886.0,15572.0,3.0,259466.0,179.0
180.0,293093.5,2.0,2.0,275384.5,17706.0,2.0,293093.5,180.0
181.0,307918.0,1.0,1.0,289723.0,18574.0,1.0,307918.0,181.0
182.0,347393.0,1.0,1.0,326487.0,20905.0,1.0,347393.0,182.0
183.0,323410.5,0.0,0.0,303992.0,19418.5,0.0,323410.5,183.0
184.0,306055.0,0.0,0.0,287480.0,18575.0,0.0,306055.0,184.0
185.0,347997.5,0.0,0.0,327156.5,20841.0,0.0,347997.5,185.0
186.0,486861.0,0.0,0.0,457671.5,29189.5,0.0,486861.0,186.0
187.0,280987.5,0.0,0.0,264084.5,16903.0,0.0,280987.5,187.0
188.0,790798.0,0.0,0.0,743516.0,47282.0,0.0,790798.0,188.0
