day,acu_infected,active,infected,cured,dead,hospitalized,diagnosed,day
45.0,137.0,15.0,125.5,10.0,0.0,1.0,26.0,45.0
46.0,142.5,18.5,130.5,11.0,0.0,2.0,29.0,46.0
47.0,146.5,21.0,135.0,12.0,0.0,2.0,32.5,47.0
48.0,148.0,24.0,136.0,14.0,0.0,2.0,37.0,48.0
49.0,152.0,26.5,136.5,16.0,0.0,2.0,42.5,49.0
50.0,167.5,31.0,149.5,18.0,0.0,3.0,50.5,50.0
51.0,172.0,34.0,152.0,21.0,0.0,3.0,55.0,51.0
52.0,185.0,38.0,161.5,25.0,0.0,4.0,62.5,52.0
53.0,187.0,40.0,156.5,26.0,0.0,4.5,67.0,53.0
54.0,201.0,42.0,165.0,31.0,0.0,5.0,74.0,54.0
55.0,211.0,46.0,171.0,36.0,0.0,6.0,85.0,55.0
56.0,220.5,50.5,178.5,39.0,0.0,7.0,92.0,56.0
57.0,227.5,52.5,181.0,43.5,0.0,8.0,100.0,57.0
58.0,239.0,59.0,188.0,48.0,1.0,9.0,111.0,58.0
59.0,249.5,61.0,194.0,54.5,1.0,9.5,119.0,59.0
60.0,262.0,61.0,196.0,59.0,1.0,11.0,126.0,60.0
61.0,269.5,66.5,199.0,67.0,1.0,11.5,136.5,61.0
62.0,276.0,65.0,203.0,71.0,1.0,13.0,138.0,62.0
63.0,287.0,68.0,206.0,80.0,1.0,14.0,149.0,63.0
64.0,298.0,68.0,210.0,88.0,2.0,15.0,156.0,64.0
65.0,306.0,67.0,209.0,100.0,2.0,15.0,163.0,65.0
66.0,321.0,72.0,210.0,106.0,2.0,17.0,172.0,66.0
67.0,325.0,71.5,206.5,110.5,2.0,16.0,183.5,67.0
68.0,344.0,73.5,219.0,121.0,3.0,17.0,195.5,68.0
69.0,355.0,74.0,221.0,130.0,3.0,18.0,213.0,69.0
70.0,367.0,76.0,227.0,135.0,3.0,18.0,223.0,70.0
71.0,370.0,76.0,220.0,142.0,3.0,19.0,221.0,71.0
72.0,384.5,76.5,229.0,152.0,4.0,20.0,233.0,72.0
73.0,393.5,78.0,226.5,160.5,4.0,21.5,243.5,73.0
74.0,401.0,78.5,232.5,170.0,5.0,22.0,254.0,74.0
75.0,436.0,81.0,270.0,176.0,5.0,23.0,263.0,75.0
76.0,484.0,80.0,314.0,184.0,6.0,23.0,270.0,76.0
77.0,527.5,76.0,350.0,188.5,6.0,22.5,279.5,77.0
78.0,581.0,81.0,394.0,197.0,7.0,23.0,291.0,78.0
79.0,632.0,83.0,444.0,210.0,7.0,23.0,302.0,79.0
80.0,692.5,86.5,485.0,217.0,7.0,22.0,315.5,80.0
81.0,768.0,86.0,557.0,230.0,8.0,24.0,323.0,81.0
82.0,862.5,92.5,629.0,237.0,8.0,23.5,343.0,82.0
83.0,909.5,99.0,684.0,246.5,8.0,23.0,351.5,83.0
84.0,1027.0,108.5,784.0,257.5,9.0,23.5,373.5,84.0
85.0,1148.0,116.5,888.0,269.0,10.0,24.5,394.5,85.0
86.0,1308.0,126.0,1039.0,282.0,10.0,24.0,416.0,86.0
87.0,1448.0,144.5,1160.0,287.0,11.0,24.5,441.5,87.0
88.0,1628.5,156.0,1307.0,298.5,11.0,25.0,476.0,88.0
89.0,1822.0,178.5,1493.5,311.5,11.0,26.5,504.0,89.0
90.0,2047.0,202.5,1694.0,331.5,12.5,28.5,544.5,90.0
91.0,2323.0,231.0,1936.0,359.0,13.0,31.0,588.0,91.0
92.0,2619.0,264.0,2201.0,366.0,14.0,33.0,638.5,92.0
93.0,2958.0,294.0,2515.0,389.5,14.5,35.0,697.5,93.0
94.0,3361.5,338.0,2891.0,412.5,15.0,38.5,751.0,94.0
95.0,3821.0,385.5,3318.5,433.5,16.0,42.5,827.0,95.0
96.0,4313.5,446.5,3776.0,475.0,16.0,46.5,926.5,96.0
97.0,4884.5,517.5,4298.5,507.0,17.5,53.5,1049.0,97.0
98.0,5542.5,576.5,4911.5,556.5,18.5,60.5,1153.5,98.0
99.0,6285.0,656.0,5602.5,607.5,20.0,65.5,1297.5,99.0
100.0,7141.0,759.0,6402.0,670.5,20.0,77.0,1464.5,100.0
101.0,8163.0,855.0,7350.0,741.5,21.5,88.0,1641.5,101.0
102.0,9312.0,992.5,8414.5,828.0,23.0,102.0,1853.0,102.0
103.0,10613.5,1146.5,9629.5,919.5,24.0,116.5,2088.0,103.0
104.0,12089.0,1314.5,11009.0,1015.0,25.5,133.0,2363.5,104.0
105.0,13737.0,1507.0,12538.5,1135.5,26.5,152.0,2690.5,105.0
106.0,15647.0,1739.0,14320.0,1267.5,28.0,168.0,3053.5,106.0
107.0,17860.5,1947.5,16366.5,1432.5,29.5,191.5,3446.5,107.0
108.0,20320.5,2243.0,18662.0,1600.5,31.0,221.5,3898.5,108.0
109.0,23215.5,2550.5,21343.5,1801.5,34.0,263.5,4436.5,109.0
110.0,26514.0,2911.5,24407.0,2032.0,36.0,297.5,5027.0,110.0
111.0,30245.5,3315.5,27885.0,2293.0,39.0,340.0,5706.0,111.0
112.0,34562.5,3810.0,31891.0,2588.0,41.0,396.0,6482.5,112.0
113.0,39519.0,4355.0,36506.0,2929.5,46.5,456.5,7368.0,113.0
114.0,45101.0,4926.5,41700.5,3315.0,51.0,516.0,8356.5,114.0
115.0,51500.0,5623.0,47664.0,3775.5,56.5,588.5,9459.0,115.0
116.0,58768.0,6413.0,54440.5,4265.5,61.0,668.0,10777.5,116.0
117.0,67110.0,7361.5,62190.5,4851.0,69.0,768.5,12296.0,117.0
118.0,76606.0,8454.0,71048.5,5483.0,78.5,894.0,14017.5,118.0
119.0,87360.0,9657.5,81069.5,6208.5,87.0,1022.5,15948.0,119.0
120.0,99735.0,11042.5,92575.0,7066.0,99.0,1168.5,18202.5,120.0
121.0,114061.5,12660.5,105933.5,8019.0,112.0,1324.5,20788.5,121.0
122.0,130088.5,14530.0,120860.5,9104.5,124.0,1528.0,23758.0,122.0
123.0,147610.5,16581.0,137079.5,10391.5,142.0,1752.0,27112.0,123.0
124.0,166593.5,18881.0,154579.0,11859.0,166.5,1987.0,30895.5,124.0
125.0,186733.0,21526.0,173029.0,13528.5,187.5,2265.0,35230.0,125.0
126.0,207507.0,24536.0,191889.0,15419.5,209.0,2600.0,40154.0,126.0
127.0,229040.0,28077.0,211210.0,17597.5,230.5,2944.0,45907.0,127.0
128.0,250878.5,31974.0,230489.0,20123.5,262.0,3347.5,52363.5,128.0
129.0,272588.0,36270.0,249292.0,22987.0,302.0,3779.0,59566.0,129.0
130.0,293871.5,41109.5,267364.5,26166.5,333.0,4323.0,67616.5,130.0
131.0,314429.5,46610.5,284302.0,29746.0,382.5,4913.0,76738.0,131.0
132.0,333647.0,52561.5,299303.0,33908.5,434.5,5614.0,86905.5,132.0
133.0,351532.5,58890.5,312450.5,38574.5,497.5,6436.0,97972.5,133.0
134.0,367716.5,65767.0,323351.5,43792.0,562.0,7375.0,110132.0,134.0
135.0,382361.5,72933.0,331974.5,49722.0,648.0,8412.0,123320.0,135.0
136.0,395360.5,80476.5,338341.5,56257.5,750.0,9586.0,137495.5,136.0
137.0,407102.5,88287.0,342704.5,63531.5,853.5,10869.5,152685.0,137.0
138.0,417284.0,96316.5,344803.0,71505.5,967.5,12260.5,168797.5,138.0
139.0,426185.5,103942.0,344719.0,80352.0,1114.5,13873.0,185408.5,139.0
140.0,433609.0,110966.5,342208.5,90141.0,1259.5,15667.5,202367.0,140.0
141.0,439771.5,117699.5,337730.0,100612.5,1429.0,17493.5,219741.0,141.0
142.0,444772.5,123904.5,331223.5,111908.0,1641.0,19382.0,237453.5,142.0
143.0,448762.5,129086.0,322770.0,124123.0,1869.5,21407.0,255078.5,143.0
144.0,451871.0,133457.0,312848.5,136904.5,2118.0,23585.0,272479.5,144.0
145.0,454216.0,137038.5,301451.0,150369.5,2395.5,25799.0,289803.5,145.0
146.0,455944.0,139282.5,288856.0,164350.5,2737.5,28053.0,306370.5,146.0
147.0,457136.0,140470.0,275064.0,178975.5,3096.5,30199.0,322542.0,147.0
148.0,457946.0,140533.5,260602.0,193844.0,3500.0,32243.5,337877.5,148.0
149.0,458444.5,139354.0,245515.0,208983.0,3946.5,34193.5,352283.5,149.0
150.0,458742.0,136889.0,229874.0,224418.0,4450.0,35951.0,365757.0,150.0
151.0,458900.0,133555.0,214115.0,239781.0,5004.0,37468.0,378340.0,151.0
152.0,458957.0,129372.5,198609.5,254740.5,5615.5,38888.5,389720.0,152.0
153.0,458980.5,124229.0,183077.0,269635.0,6270.5,39892.5,400132.5,153.0
154.0,458997.0,118383.5,167993.0,283995.0,7023.5,40571.0,409387.5,154.0
155.0,459006.5,112123.0,153484.5,297731.0,7791.0,41040.0,417645.0,155.0
156.0,459011.0,105336.5,139531.5,310898.5,8581.0,41227.5,424816.0,156.0
157.0,459013.0,98181.0,126187.0,323375.5,9450.5,41020.5,431007.0,157.0
158.0,459013.0,90866.5,113563.5,335134.5,10315.0,40482.0,436316.0,158.0
159.0,459013.0,83708.0,101881.0,345894.5,11237.5,39681.0,440840.0,159.0
160.0,459013.0,76547.5,90951.0,355882.0,12180.0,38536.0,444609.5,160.0
161.0,459013.0,69634.0,80846.5,365049.0,13117.5,37216.0,447800.5,161.0
162.0,459013.0,62996.5,71641.5,373260.0,14111.5,35600.0,450368.0,162.0
163.0,459013.0,56657.5,63230.5,380692.0,15090.5,33744.0,452440.0,163.0
164.0,459013.0,50671.5,55608.5,387343.0,16061.5,31826.0,454076.0,164.0
165.0,459013.0,45079.5,48719.5,393307.0,16986.5,29781.0,455373.0,165.0
166.0,459013.0,39824.0,42463.5,398633.0,17916.5,27616.5,456373.5,166.0
167.0,459013.0,35091.5,36956.5,403249.5,18807.0,25437.5,457148.0,167.0
168.0,459013.0,30654.5,31966.5,407366.5,19680.0,23184.0,457701.0,168.0
169.0,459013.0,26646.0,27557.5,410921.0,20534.5,20934.0,458101.5,169.0
170.0,459013.0,23113.0,23726.0,413996.5,21290.5,18796.5,458400.0,170.0
171.0,459013.0,19905.0,20307.0,416648.0,22058.0,16726.5,458611.0,171.0
172.0,459013.0,16947.0,17212.0,419065.0,22736.0,14714.5,458748.0,172.0
173.0,459013.0,14424.0,14584.5,421061.5,23367.0,12863.0,458852.5,173.0
174.0,459013.0,12185.5,12286.5,422797.0,23929.5,11131.0,458912.0,174.0
175.0,459013.0,10242.5,10301.0,424264.0,24448.0,9539.5,458954.5,175.0
176.0,459013.0,8578.5,8616.5,425472.5,24924.0,8128.5,458975.0,176.0
177.0,459013.0,7173.0,7194.0,426483.5,25335.5,6884.0,458992.0,177.0
178.0,459013.0,5956.5,5968.5,427361.0,25683.5,5777.5,459001.0,178.0
179.0,459013.0,4923.5,4930.5,428091.0,25991.5,4819.0,459006.0,179.0
180.0,459013.0,3998.5,4000.5,428744.5,26268.0,3940.5,459011.0,180.0
181.0,459013.0,3236.5,3237.0,429274.5,26501.5,3202.5,459012.5,181.0
182.0,459013.0,2601.5,2602.0,429725.0,26686.0,2583.0,459012.5,182.0
183.0,459013.0,2033.5,2034.0,430129.5,26849.5,2022.5,459012.5,183.0
184.0,459013.0,1587.0,1587.5,430433.5,26992.0,1579.5,459012.5,184.0
185.0,459013.0,1244.0,1244.0,430674.0,27098.0,1240.0,459013.0,185.0
186.0,459013.0,954.5,954.5,430878.0,27180.5,953.5,459013.0,186.0
187.0,459013.0,712.0,712.0,431058.0,27246.0,711.0,459013.0,187.0
188.0,461700.0,548.0,548.0,433825.0,27363.0,547.0,461700.0,188.0
189.0,459013.0,393.5,393.5,431284.5,27336.0,393.0,459013.0,189.0
190.0,461700.0,283.0,283.0,433991.0,27436.0,283.0,461700.0,190.0
191.0,461700.0,205.0,205.0,434041.0,27471.0,205.0,461700.0,191.0
192.0,467959.0,142.5,142.5,439781.5,28039.5,142.5,467959.0,192.0
193.0,467959.0,102.0,102.0,439813.0,28049.0,102.0,467959.0,193.0
194.0,461700.0,68.0,68.0,434141.0,27504.0,68.0,461700.0,194.0
195.0,461700.0,45.0,45.0,434152.0,27506.0,45.0,461700.0,195.0
196.0,467959.0,29.0,29.0,439861.5,28064.0,29.0,467959.0,196.0
197.0,488255.0,21.0,21.0,458893.0,29335.0,21.0,488255.0,197.0
198.0,496474.0,14.0,14.0,466743.0,29719.0,14.0,496474.0,198.0
199.0,501084.0,8.0,8.0,470931.5,30145.0,8.0,501084.0,199.0
200.0,522632.0,5.0,5.0,491285.0,31342.0,5.0,522632.0,200.0
201.0,573088.0,3.0,3.0,538863.0,34222.0,3.0,573088.0,201.0
202.0,623015.0,2.0,2.0,585427.0,37585.0,2.0,623015.0,202.0
203.0,608050.5,1.0,1.0,571452.0,36597.0,1.0,608050.5,203.0
204.0,714534.5,0.0,0.0,671554.5,42979.5,0.0,714534.5,204.0
205.0,640570.0,0.0,0.0,602136.0,38434.0,0.0,640570.0,205.0
206.0,968503.0,0.0,0.0,910000.0,58502.0,0.0,968503.0,206.0
207.0,968503.0,0.0,0.0,910001.0,58502.0,0.0,968503.0,207.0
208.0,570770.5,0.0,0.0,536397.0,34373.5,0.0,570770.5,208.0
209.0,623015.0,0.0,0.0,585430.0,37585.0,0.0,623015.0,209.0
