day,acu_infected,active,infected,cured,dead,hospitalized,diagnosed,day
45.0,169.0,20.0,159.0,11.0,0.0,2.0,30.0,45.0
46.0,191.0,21.0,180.0,12.0,0.0,2.0,34.0,46.0
47.0,213.0,24.0,200.0,14.0,0.0,3.0,40.0,47.0
48.0,243.0,29.0,231.0,17.0,0.0,3.0,44.0,48.0
49.0,277.0,32.0,260.5,19.5,0.0,3.0,50.0,49.0
50.0,320.0,37.0,301.0,21.0,0.0,4.0,61.0,50.0
51.0,365.0,42.0,347.0,25.0,0.0,4.0,68.0,51.0
52.0,413.5,47.5,392.0,28.0,0.0,5.0,75.5,52.0
53.0,467.5,52.0,443.5,32.5,0.0,6.0,84.0,53.0
54.0,522.5,59.5,490.5,36.5,0.0,6.5,95.0,54.0
55.0,568.0,70.0,532.0,42.0,0.0,7.0,108.0,55.0
56.0,620.0,81.0,577.0,48.0,0.0,8.0,125.0,56.0
57.0,671.0,90.0,620.0,55.0,1.0,10.0,145.0,57.0
58.0,738.0,110.0,681.0,62.0,1.0,11.0,169.0,58.0
59.0,809.0,114.5,741.0,72.5,1.0,13.0,183.0,59.0
60.0,876.0,133.5,795.5,81.0,1.0,15.0,215.0,60.0
61.0,950.5,149.0,864.5,93.5,1.0,17.5,246.0,61.0
62.0,1049.0,169.5,951.0,107.0,1.0,19.5,274.0,62.0
63.0,1145.0,189.5,1029.5,121.0,1.0,21.5,306.0,63.0
64.0,1251.5,214.5,1119.0,139.0,2.0,24.0,346.0,64.0
65.0,1373.5,234.0,1214.5,158.0,2.0,27.5,384.0,65.0
66.0,1499.5,260.0,1326.5,178.5,2.5,30.5,432.0,66.0
67.0,1629.0,276.0,1444.0,203.5,3.0,37.0,478.5,67.0
68.0,1787.5,309.5,1580.5,231.0,3.0,42.5,522.0,68.0
69.0,1955.5,336.0,1722.5,262.0,4.0,48.0,578.5,69.0
70.0,2130.0,366.0,1866.0,293.0,4.0,53.0,647.5,70.0
71.0,2333.0,391.0,2028.0,325.5,4.5,58.5,703.5,71.0
72.0,2541.0,421.0,2200.0,356.0,5.0,65.0,764.0,72.0
73.0,2763.5,453.5,2389.0,391.0,6.0,72.0,839.0,73.0
74.0,3024.5,493.0,2608.0,435.5,6.0,80.0,916.5,74.0
75.0,3308.5,537.5,2847.5,479.5,7.5,88.0,1000.5,75.0
76.0,3607.0,576.0,3094.5,534.5,9.0,96.5,1087.5,76.0
77.0,3926.0,635.0,3359.5,585.5,10.5,103.0,1201.5,77.0
78.0,4273.5,695.0,3644.0,634.5,12.0,109.5,1324.5,78.0
79.0,4685.0,758.0,3989.5,701.5,14.0,119.5,1453.5,79.0
80.0,5079.5,805.0,4309.5,771.5,16.0,128.0,1575.0,80.0
81.0,5502.5,887.5,4664.5,847.5,18.0,139.0,1725.5,81.0
82.0,5971.0,965.0,5038.0,922.5,19.0,147.0,1890.5,82.0
83.0,6474.5,1042.0,5444.0,1013.5,21.0,160.0,2064.5,83.0
84.0,7068.5,1117.5,5938.5,1107.5,24.5,171.0,2251.0,84.0
85.0,7668.5,1212.0,6431.5,1212.0,27.5,187.0,2450.0,85.0
86.0,8322.5,1330.5,6967.0,1320.0,30.5,202.0,2684.5,86.0
87.0,9046.0,1434.5,7569.0,1445.5,34.0,224.0,2916.5,87.0
88.0,9832.0,1570.5,8211.0,1577.5,37.5,245.0,3187.5,88.0
89.0,10687.0,1715.5,8900.0,1716.5,40.0,262.5,3485.0,89.0
90.0,11614.0,1853.0,9666.5,1865.5,44.0,281.0,3787.0,90.0
91.0,12592.0,1981.0,10479.0,2052.0,49.5,301.0,4120.0,91.0
92.0,13629.0,2118.0,11332.0,2247.0,54.5,332.0,4469.0,92.0
93.0,14764.0,2291.5,12257.5,2450.0,58.5,368.5,4847.5,93.0
94.0,16018.0,2506.0,13310.0,2674.0,61.5,401.0,5242.0,94.0
95.0,17355.5,2714.0,14407.0,2914.5,68.0,430.0,5693.5,95.0
96.0,18899.0,2939.0,15625.0,3174.0,73.5,460.5,6181.5,96.0
97.0,20461.5,3187.5,16947.0,3438.0,80.5,499.0,6730.0,97.0
98.0,22212.0,3505.5,18389.0,3740.5,88.0,538.5,7309.5,98.0
99.0,24090.5,3847.5,19917.0,4080.5,96.0,571.5,7963.0,99.0
100.0,26143.0,4104.0,21581.0,4457.5,106.0,623.5,8632.0,100.0
101.0,28310.0,4431.5,23371.0,4823.0,114.5,672.0,9370.5,101.0
102.0,30708.0,4812.5,25354.0,5227.5,126.0,733.5,10152.5,102.0
103.0,33235.0,5190.0,27387.0,5713.5,136.5,801.5,11037.5,103.0
104.0,35878.5,5634.5,29524.0,6212.5,152.0,866.0,11989.0,104.0
105.0,38437.5,6136.0,31541.5,6742.5,165.5,937.5,13032.0,105.0
106.0,41177.5,6643.0,33705.5,7335.5,178.5,1027.5,14146.0,106.0
107.0,43946.5,7203.5,35819.5,7960.5,187.5,1116.0,15341.5,107.0
108.0,46725.0,7830.0,37897.0,8638.0,202.5,1212.5,16658.0,108.0
109.0,49419.0,8426.5,39833.0,9376.0,224.0,1329.5,18012.5,109.0
110.0,51988.5,9125.0,41586.5,10169.5,246.0,1424.5,19527.0,110.0
111.0,54423.0,9896.0,43148.0,11021.0,266.0,1536.0,21171.0,111.0
112.0,56683.5,10561.5,44426.0,11983.5,286.0,1657.5,22819.0,112.0
113.0,58757.5,11340.0,45483.5,12984.0,309.0,1816.5,24614.0,113.0
114.0,60679.0,12087.5,46292.0,14062.0,334.5,1967.5,26474.5,114.0
115.0,62389.5,12923.0,46814.0,15220.0,360.5,2133.5,28487.0,115.0
116.0,63850.5,13724.5,46977.5,16484.0,392.5,2306.0,30583.0,116.0
117.0,65195.5,14583.5,46932.0,17838.0,431.5,2495.0,32789.0,117.0
118.0,66349.5,15433.0,46654.5,19244.0,464.5,2714.0,35053.5,118.0
119.0,67310.5,16252.5,46091.5,20727.5,505.5,2947.5,37332.5,119.0
120.0,68121.0,16927.5,45277.0,22315.5,546.5,3160.5,39655.5,120.0
121.0,68812.5,17629.5,44322.0,23914.5,593.0,3364.5,42020.5,121.0
122.0,69368.0,18081.0,43073.0,25669.5,645.0,3614.5,44320.0,122.0
123.0,69793.5,18388.0,41661.5,27451.0,699.0,3848.5,46519.5,123.0
124.0,70097.5,18680.0,40017.5,29327.5,766.0,4083.0,48757.5,124.0
125.0,70341.5,18840.0,38199.5,31320.0,833.0,4324.0,50982.0,125.0
126.0,70531.5,18883.0,36354.5,33287.0,898.5,4551.5,53060.0,126.0
127.0,70669.0,18756.0,34390.5,35324.0,961.0,4768.5,55034.5,127.0
128.0,70746.0,18538.5,32375.0,37332.0,1043.0,4968.5,56909.5,128.0
129.0,70799.5,18111.0,30295.5,39370.5,1133.5,5123.0,58615.0,129.0
130.0,70832.5,17571.5,28179.5,41417.5,1235.5,5230.5,60224.5,130.0
131.0,70849.0,17014.0,26155.0,43362.5,1331.5,5356.5,61708.0,131.0
132.0,70857.5,16344.0,24147.0,45280.5,1430.0,5471.5,63054.5,132.0
133.0,70859.0,15511.5,22158.5,47159.5,1541.0,5540.0,64212.0,133.0
134.0,70861.0,14682.5,20268.5,48948.5,1644.0,5601.5,65275.0,134.0
135.0,70861.5,13792.5,18442.0,50666.0,1753.5,5558.5,66202.0,135.0
136.0,70861.5,12830.0,16634.5,52352.0,1875.0,5534.5,67024.5,136.0
137.0,70861.5,11838.0,14949.5,53912.0,2000.0,5410.0,67750.0,137.0
138.0,70861.5,10895.5,13402.5,55327.5,2131.5,5257.5,68354.5,138.0
139.0,70861.5,10001.0,11972.0,56634.0,2263.5,5090.0,68854.5,139.0
140.0,70861.5,9125.0,10702.5,57781.0,2378.0,4896.0,69267.5,140.0
141.0,70861.5,8269.5,9527.5,58836.5,2497.5,4698.5,69603.5,141.0
142.0,70861.5,7432.5,8407.5,59834.5,2619.5,4450.5,69886.5,142.0
143.0,70861.5,6666.0,7402.5,60715.0,2744.0,4211.0,70125.0,143.0
144.0,70861.5,5913.5,6481.0,61514.5,2866.0,3906.5,70294.0,144.0
145.0,70861.5,5253.5,5652.5,62218.5,2990.5,3617.5,70462.5,145.0
146.0,70861.5,4645.0,4937.0,62825.5,3099.0,3347.5,70569.5,146.0
147.0,70861.5,4070.5,4273.5,63375.5,3212.5,3033.5,70658.5,147.0
148.0,70861.5,3554.5,3691.5,63845.0,3325.0,2740.0,70724.5,148.0
149.0,70861.5,3082.5,3175.5,64252.5,3433.5,2456.5,70768.5,149.0
150.0,70861.5,2647.0,2712.0,64622.5,3527.0,2188.5,70796.5,150.0
151.0,70861.5,2261.0,2302.5,64933.0,3624.5,1928.0,70819.0,151.0
152.0,70861.5,1912.0,1941.0,65213.5,3707.0,1676.5,70832.5,152.0
153.0,70861.5,1605.0,1624.0,65450.0,3787.5,1444.5,70842.5,153.0
154.0,70861.5,1362.0,1374.5,65644.0,3852.5,1241.0,70849.5,154.0
155.0,70861.5,1144.5,1153.5,65809.5,3908.0,1063.5,70854.0,155.0
156.0,70861.5,947.0,950.5,65956.0,3957.0,893.0,70859.5,156.0
157.0,70861.5,793.5,795.5,66070.0,4001.0,760.0,70860.5,157.0
158.0,71756.0,670.0,670.0,67061.0,4036.0,651.0,71755.0,158.0
159.0,70861.5,528.5,529.0,66259.0,4073.5,513.0,70861.0,159.0
160.0,70861.5,420.5,420.5,66338.5,4103.0,412.5,70861.0,160.0
161.0,70861.5,346.5,347.0,66389.0,4133.5,341.0,70861.0,161.0
162.0,70861.5,279.0,279.0,66435.5,4148.5,277.5,70861.5,162.0
163.0,71756.0,219.0,219.0,67376.0,4167.0,218.0,71756.0,163.0
164.0,71756.0,170.0,170.0,67405.0,4190.0,169.0,71756.0,164.0
165.0,71756.0,135.0,135.0,67434.0,4196.0,134.0,71756.0,165.0
166.0,70861.5,102.0,102.0,66559.5,4200.5,101.5,70861.5,166.0
167.0,71756.0,79.0,79.0,67478.0,4216.0,79.0,71756.0,167.0
168.0,72237.5,60.0,60.0,67887.5,4308.5,60.0,72237.5,168.0
169.0,72719.0,44.0,44.0,68292.0,4398.0,44.0,72719.0,169.0
170.0,75561.0,32.0,32.0,71096.0,4427.0,32.0,75561.0,170.0
171.0,72719.0,23.0,23.0,68303.0,4402.0,23.0,72719.0,171.0
172.0,75653.5,16.0,16.0,71204.0,4437.5,16.0,75653.5,172.0
173.0,75746.0,12.0,12.0,71307.0,4446.0,12.0,75746.0,173.0
174.0,81901.0,8.0,8.0,76993.5,4993.5,8.0,81901.0,174.0
175.0,82608.0,6.0,6.0,77679.5,5024.5,6.0,82608.0,175.0
176.0,103851.0,4.0,4.0,97688.0,6159.0,4.0,103851.0,176.0
177.0,104689.5,2.0,2.0,98438.5,6224.0,2.0,104689.5,177.0
178.0,105528.0,2.0,2.0,99189.0,6289.0,2.0,105528.0,178.0
179.0,110943.0,1.0,1.0,104281.5,6689.5,1.0,110943.0,179.0
180.0,111776.0,1.0,1.0,105045.0,6730.0,1.0,111776.0,180.0
181.0,115957.0,0.0,0.0,108974.5,6989.5,0.0,115957.0,181.0
182.0,106527.0,0.0,0.0,100238.0,6289.0,0.0,106527.0,182.0
183.0,88055.5,0.0,0.0,82826.5,5302.5,0.0,88055.5,183.0
184.0,134885.0,0.0,0.0,126883.0,8002.0,0.0,134885.0,184.0
185.0,96456.0,0.0,0.0,90694.0,5762.0,0.0,96456.0,185.0
186.0,175033.0,0.0,0.0,164651.0,10382.0,0.0,175033.0,186.0
187.0,201460.0,0.0,0.0,189374.5,12085.5,0.0,201460.0,187.0
