day,acu_infected,active,infected,cured,dead,hospitalized,diagnosed,day
45.0,149.0,17.0,142.0,9.0,0.0,1.0,27.0,45.0
46.0,168.0,20.0,157.0,11.0,0.0,2.0,30.0,46.0
47.0,187.5,21.5,174.5,12.0,0.0,2.0,36.0,47.0
48.0,209.5,25.5,195.5,15.0,0.0,2.0,40.0,48.0
49.0,243.5,29.0,228.0,17.0,0.0,2.0,47.0,49.0
50.0,287.0,32.0,267.5,20.0,0.0,2.5,52.0,50.0
51.0,324.0,36.0,304.0,22.0,0.0,3.5,59.0,51.0
52.0,373.5,40.5,348.5,26.0,0.0,4.0,67.5,52.0
53.0,428.0,45.5,399.5,29.0,0.0,5.0,76.0,53.0
54.0,487.5,52.5,458.0,34.0,0.0,5.0,86.5,54.0
55.0,559.0,59.0,522.5,38.0,0.0,6.0,98.0,55.0
56.0,640.0,66.0,596.0,45.0,0.0,7.0,108.0,56.0
57.0,718.5,74.5,666.5,50.5,0.0,8.0,123.5,57.0
58.0,819.5,89.5,763.0,58.0,0.0,9.0,142.5,58.0
59.0,937.0,101.5,876.5,65.5,1.0,10.0,162.5,59.0
60.0,1064.0,115.5,987.5,76.0,1.0,10.5,186.0,60.0
61.0,1225.5,130.5,1142.5,88.0,1.0,13.0,215.5,61.0
62.0,1392.5,150.5,1294.5,100.0,1.0,14.5,253.0,62.0
63.0,1604.5,175.0,1495.0,110.5,1.0,18.0,287.5,63.0
64.0,1848.0,205.0,1723.0,126.5,1.0,19.5,328.5,64.0
65.0,2102.5,235.5,1965.5,143.0,2.0,21.0,381.0,65.0
66.0,2415.5,266.0,2257.0,162.5,2.0,25.0,432.5,66.0
67.0,2754.0,306.0,2572.5,188.0,2.0,31.0,493.0,67.0
68.0,3149.5,350.5,2943.0,207.5,3.0,33.0,564.0,68.0
69.0,3594.5,402.0,3359.5,237.5,3.0,39.0,641.0,69.0
70.0,4133.0,446.0,3857.5,277.5,3.0,44.5,733.5,70.0
71.0,4708.5,521.0,4382.0,331.5,4.0,52.0,831.5,71.0
72.0,5391.5,588.5,5003.0,371.5,5.0,61.5,953.5,72.0
73.0,6171.0,678.0,5731.5,422.5,5.0,70.0,1096.0,73.0
74.0,7063.5,770.5,6574.5,486.5,6.0,82.0,1257.5,74.0
75.0,8085.0,883.5,7528.5,554.0,6.5,93.5,1430.5,75.0
76.0,9209.5,996.5,8581.0,634.5,8.0,102.5,1638.0,76.0
77.0,10530.0,1127.5,9809.5,722.0,9.0,122.0,1865.5,77.0
78.0,12046.5,1299.0,11217.5,826.0,10.0,140.0,2142.0,78.0
79.0,13762.5,1473.5,12810.5,950.5,11.0,161.5,2428.5,79.0
80.0,15763.0,1703.0,14683.0,1079.0,12.5,185.0,2778.5,80.0
81.0,17970.5,1950.5,16740.5,1227.5,14.5,201.5,3206.0,81.0
82.0,20553.5,2263.0,19160.0,1391.0,18.0,230.5,3675.5,82.0
83.0,23470.0,2578.0,21866.0,1589.0,20.0,273.0,4186.5,83.0
84.0,26801.0,2949.0,24955.5,1822.0,23.5,308.5,4787.5,84.0
85.0,30697.5,3340.5,28593.5,2093.0,26.5,354.0,5453.0,85.0
86.0,35089.5,3831.5,32654.5,2410.5,29.0,406.5,6255.0,86.0
87.0,40137.0,4410.0,37358.5,2749.0,34.0,476.5,7193.0,87.0
88.0,45885.0,5059.0,42696.5,3149.5,38.0,544.5,8241.5,88.0
89.0,52443.0,5814.0,48810.0,3585.0,44.0,611.0,9442.5,89.0
90.0,59927.0,6641.5,55785.0,4095.0,48.5,693.5,10781.0,90.0
91.0,68442.5,7546.5,63714.5,4675.0,53.5,793.0,12295.0,91.0
92.0,78126.5,8683.0,72730.5,5335.0,63.5,901.0,14073.5,92.0
93.0,89302.5,9907.0,83099.0,6109.5,73.5,1023.0,16110.5,93.0
94.0,102104.5,11344.0,95048.0,6951.0,82.0,1176.5,18408.0,94.0
95.0,108183.0,12921.0,100095.0,7975.0,95.0,1338.0,21009.0,95.0
96.0,112942.5,14745.0,103505.0,9099.0,110.5,1545.0,23995.0,96.0
97.0,117657.5,16828.0,106879.5,10397.5,125.0,1780.0,27409.0,97.0
98.0,122858.5,19153.0,110526.0,11863.0,145.5,2064.5,31241.0,98.0
99.0,128453.5,21755.0,114399.5,13494.5,166.5,2346.0,35491.5,99.0
100.0,134463.5,24608.5,118380.0,15395.0,189.5,2671.5,40275.5,100.0
101.0,141187.0,27605.0,125171.0,17565.0,216.0,3062.0,45457.0,101.0
102.0,151116.0,30741.5,132832.0,19983.5,249.0,3482.5,51064.0,102.0
103.0,161542.0,34047.5,137044.5,22699.5,285.0,3948.0,57212.5,103.0
104.0,169188.5,37087.0,143389.0,25739.5,327.5,4468.0,63751.0,104.0
105.0,176731.0,40085.0,150733.5,29160.0,372.0,5063.5,70228.0,105.0
106.0,187062.0,42876.5,156000.0,32965.5,427.0,5759.5,76840.5,106.0
107.0,197477.5,45463.0,158727.0,37088.0,491.0,6496.5,83524.0,107.0
108.0,207749.0,47761.5,160741.5,41731.0,566.5,7278.5,90263.0,108.0
109.0,214306.0,49818.0,161956.0,46530.0,649.5,8208.0,97009.5,109.0
110.0,220507.5,51578.5,162539.5,51469.0,749.0,9062.5,103811.0,110.0
111.0,226132.0,54325.0,162295.0,56676.5,850.0,9923.5,110605.5,111.0
112.0,231390.0,56706.0,161307.0,62158.0,983.0,10758.0,117369.5,112.0
113.0,235969.0,57590.0,159409.0,67906.5,1118.0,11567.0,124054.0,113.0
114.0,239984.5,59444.0,156830.0,73735.5,1256.0,12413.5,131635.0,114.0
115.0,243701.0,61571.0,153616.0,79888.5,1450.0,13149.5,140543.0,115.0
116.0,246781.0,61918.0,149797.5,85990.5,1653.5,13835.0,149539.5,116.0
117.0,249446.5,61922.0,145445.5,92040.5,1866.0,14510.0,157337.0,117.0
118.0,251687.5,61805.0,141515.0,98158.0,2108.5,15142.5,163936.0,118.0
119.0,253535.5,61837.0,138082.5,104173.5,2351.5,16001.5,170973.0,119.0
120.0,255015.5,61529.0,133997.5,110061.0,2640.0,16713.5,179910.5,120.0
121.0,256180.5,61059.0,129079.0,117458.0,2954.5,17108.5,188708.5,121.0
122.0,257094.0,60488.5,122929.5,125222.0,3270.5,17608.0,197369.0,122.0
123.0,257781.0,59698.5,116639.5,133245.5,3601.0,18384.0,204924.5,123.0
124.0,258296.0,58669.0,110218.0,139907.5,3950.5,18702.5,210630.0,124.0
125.0,258678.0,57634.0,103685.5,145780.0,4311.5,18773.5,215992.0,125.0
126.0,258921.5,56824.0,97193.5,151628.0,4677.5,18730.0,221089.0,126.0
127.0,259099.5,55737.5,90734.0,159397.5,5069.5,18588.5,225816.5,127.0
128.0,259208.0,54082.0,84292.5,167310.5,5456.5,18473.5,230166.5,128.0
129.0,259285.5,51847.0,77888.0,175072.0,5869.5,18244.0,234295.5,129.0
130.0,259322.0,49376.0,71642.5,182815.0,6271.0,18002.0,237951.0,130.0
131.0,259344.0,46679.5,65537.0,188717.5,6655.5,17628.5,241258.5,131.0
132.0,259350.0,43760.5,59628.5,193945.0,7049.0,17244.0,244111.5,132.0
133.0,259354.0,40914.0,54180.5,198851.5,7494.0,16856.5,246647.5,133.0
134.0,259357.0,37888.0,48896.5,203445.5,7991.0,16599.5,248886.0,134.0
135.0,259358.5,34941.0,43946.5,207801.5,8493.5,16271.0,250786.5,135.0
136.0,259360.0,32046.0,39341.5,211755.0,9028.0,15771.5,252395.5,136.0
137.0,259360.0,29269.5,35089.5,215458.0,9455.5,15091.0,253767.0,137.0
138.0,259360.0,26430.0,31072.5,218769.0,9842.5,14370.5,254929.5,138.0
139.0,259360.0,23820.0,27450.0,221850.0,10377.5,13583.5,255900.0,139.0
140.0,259360.0,21428.0,24229.0,224670.0,10848.5,12817.5,256696.5,140.0
141.0,259360.0,19126.5,21271.5,227135.5,11377.5,11970.5,257300.0,141.0
142.0,259360.0,17016.5,18622.5,229351.5,11842.0,11150.0,257789.5,142.0
143.0,259360.0,15039.5,16228.5,231337.0,12181.5,10276.0,258214.0,143.0
144.0,259360.0,13209.5,14091.0,233044.5,12523.5,9401.5,258516.5,144.0
145.0,259360.0,11564.5,12203.5,234558.5,12833.5,8553.5,258742.5,145.0
146.0,259360.0,10067.0,10527.0,235861.0,13137.5,7718.0,258918.5,146.0
147.0,259360.0,8707.0,9024.0,237044.0,13409.0,6907.0,259051.0,147.0
148.0,259360.0,7501.0,7727.0,238059.0,13662.0,6154.0,259146.0,148.0
149.0,259360.0,6415.5,6566.5,238938.5,13901.5,5422.5,259215.0,149.0
150.0,259360.0,5506.5,5607.0,239680.5,14129.5,4770.0,259264.0,150.0
151.0,259360.0,4697.5,4760.5,240306.0,14320.0,4153.0,259295.5,151.0
152.0,259360.0,3964.5,4005.5,240873.5,14499.5,3583.0,259321.5,152.0
153.0,259360.0,3324.0,3348.0,241322.0,14657.5,3059.0,259335.5,153.0
154.0,259360.0,2792.0,2805.5,241709.5,14810.0,2611.5,259343.0,154.0
155.0,259360.0,2314.5,2321.5,242026.0,14937.5,2193.5,259350.5,155.0
156.0,259360.0,1919.0,1923.0,242304.0,15057.5,1841.0,259354.5,156.0
157.0,259360.0,1568.0,1570.5,242542.0,15157.0,1521.0,259356.5,157.0
158.0,259360.0,1271.0,1272.0,242756.0,15250.5,1241.0,259358.5,158.0
159.0,259360.0,1017.5,1018.0,242928.0,15320.5,997.0,259359.0,159.0
160.0,259360.0,815.5,816.0,243056.0,15383.5,802.5,259359.0,160.0
161.0,259360.0,644.0,644.5,243171.0,15435.5,636.5,259359.0,161.0
162.0,268983.0,508.0,509.0,252258.0,15950.0,504.0,268982.0,162.0
163.0,259360.0,394.0,394.5,243334.5,15495.5,392.5,259359.5,163.0
164.0,259360.0,304.5,305.0,243398.0,15527.5,303.0,259359.5,164.0
165.0,259360.0,239.5,239.5,243439.0,15544.0,239.0,259360.0,165.0
166.0,259360.0,177.0,177.0,243475.0,15556.5,177.0,259360.0,166.0
167.0,268983.0,133.0,133.0,252505.0,16051.0,133.0,268983.0,167.0
168.0,268983.0,97.0,97.0,252530.0,16058.0,97.0,268983.0,168.0
169.0,268983.0,69.0,69.0,252542.0,16068.0,69.0,268983.0,169.0
170.0,269010.5,48.5,48.5,252708.0,16102.0,48.5,269010.5,170.0
171.0,269010.5,34.5,34.5,252718.0,16107.0,34.5,269010.5,171.0
172.0,269038.0,24.0,24.0,252874.0,16144.0,24.0,269038.0,172.0
173.0,270346.5,17.0,17.0,254217.0,16265.0,17.0,270346.5,173.0
174.0,292064.0,12.0,12.0,274533.0,17516.0,12.0,292064.0,174.0
175.0,305001.0,8.0,8.0,286768.0,18223.5,8.0,305001.0,175.0
176.0,310097.0,6.0,6.0,291614.0,18478.0,6.0,310097.0,176.0
177.0,313696.0,4.0,4.0,294910.5,18756.5,4.0,313696.0,177.0
178.0,367087.5,3.0,3.0,345108.5,21976.0,3.0,367087.5,178.0
179.0,318376.0,1.0,1.0,299314.5,19060.5,1.0,318376.0,179.0
180.0,420613.0,1.0,1.0,395586.0,25026.0,1.0,420613.0,180.0
181.0,386952.0,0.0,0.0,363807.5,23144.0,0.0,386952.0,181.0
182.0,531121.5,0.0,0.0,499271.0,31850.5,0.0,531121.5,182.0
183.0,436842.0,0.0,0.0,410706.5,26135.0,0.0,436842.0,183.0
184.0,602060.5,0.0,0.0,565884.5,36176.0,0.0,602060.5,184.0
185.0,792229.0,0.0,0.0,744763.0,47466.0,0.0,792229.0,185.0
186.0,716212.5,0.0,0.0,673176.0,43036.5,0.0,716212.5,186.0
187.0,366013.0,0.0,0.0,344062.0,21951.0,0.0,366013.0,187.0
