day,acu_infected,active,infected,cured,dead,hospitalized,diagnosed,day
45.0,188.0,19.0,176.0,11.0,0.0,2.0,31.0,45.0
46.0,218.0,23.0,199.0,13.0,0.0,3.0,36.0,46.0
47.0,240.5,25.5,224.0,15.0,0.0,3.0,41.0,47.0
48.0,277.0,30.0,262.0,16.0,0.0,3.0,48.0,48.0
49.0,318.5,35.5,297.5,19.0,0.0,3.0,54.0,49.0
50.0,361.0,39.5,339.0,22.5,0.0,4.0,63.0,50.0
51.0,413.5,45.0,386.0,26.0,0.0,5.0,70.5,51.0
52.0,472.0,53.0,439.0,29.0,0.0,5.0,86.0,52.0
53.0,540.0,61.5,502.0,34.5,0.0,6.0,96.0,53.0
54.0,622.0,72.0,578.0,40.0,0.0,7.0,110.5,54.0
55.0,703.5,79.0,653.5,46.0,0.0,8.0,126.5,55.0
56.0,799.5,88.0,743.5,53.5,0.0,9.0,145.0,56.0
57.0,907.0,102.0,840.0,59.5,0.0,10.5,163.0,57.0
58.0,1040.0,115.0,963.5,67.5,1.0,13.0,187.0,58.0
59.0,1189.0,131.0,1098.5,81.0,1.0,13.5,217.5,59.0
60.0,1349.5,152.5,1258.5,92.5,1.0,15.0,251.0,60.0
61.0,1540.5,172.5,1437.0,105.0,1.0,17.0,284.5,61.0
62.0,1774.5,198.5,1653.0,120.0,1.0,21.5,324.5,62.0
63.0,2023.0,228.0,1887.5,136.0,1.0,24.0,372.0,63.0
64.0,2320.5,259.0,2169.0,159.5,2.0,27.5,424.0,64.0
65.0,2439.5,298.0,2251.5,182.5,2.0,29.0,488.5,65.0
66.0,2526.0,339.0,2309.0,207.5,2.0,34.5,555.0,66.0
67.0,2628.5,388.5,2391.5,235.0,2.0,40.5,631.0,67.0
68.0,2752.5,443.5,2487.5,267.5,3.0,45.5,719.5,68.0
69.0,2879.0,513.5,2570.0,313.5,3.5,54.0,826.0,69.0
70.0,3017.0,567.5,2693.0,360.0,4.0,59.5,938.5,70.0
71.0,3219.5,626.5,2796.0,411.5,5.0,66.0,1035.5,71.0
72.0,3389.5,694.0,2896.0,469.0,6.0,78.5,1160.0,72.0
73.0,3567.5,766.0,3019.0,527.5,7.0,90.5,1291.0,73.0
74.0,3730.5,843.5,3109.0,598.5,7.0,102.0,1448.5,74.0
75.0,3900.5,916.0,3204.5,674.0,8.0,116.0,1593.5,75.0
76.0,4074.5,980.0,3377.0,752.5,9.0,130.5,1741.0,76.0
77.0,4254.0,1028.5,3534.5,849.5,10.5,148.0,1895.5,77.0
78.0,4524.0,1083.5,3626.0,956.0,13.0,166.0,2038.5,78.0
79.0,4774.0,1128.5,3675.0,1067.5,14.0,185.0,2183.0,79.0
80.0,5004.0,1183.5,3735.5,1172.0,17.0,205.5,2338.5,80.0
81.0,5190.5,1225.5,3799.5,1292.5,19.5,222.5,2483.5,81.0
82.0,5387.5,1252.0,3852.0,1403.5,22.5,242.0,2630.5,82.0
83.0,5584.5,1266.5,3931.0,1531.5,26.0,262.5,2792.5,83.0
84.0,5777.0,1281.0,3969.5,1671.5,30.0,285.0,3003.5,84.0
85.0,5967.0,1302.5,4027.0,1794.0,33.5,299.5,3183.5,85.0
86.0,6167.0,1364.5,4084.5,1939.0,38.5,320.0,3343.0,86.0
87.0,6404.0,1393.5,4129.5,2076.5,43.0,331.0,3507.5,87.0
88.0,6606.5,1424.0,4178.0,2221.0,48.0,343.5,3672.5,88.0
89.0,6814.5,1440.0,4224.5,2348.5,52.5,364.5,3839.5,89.0
90.0,7039.0,1448.0,4295.5,2547.5,60.0,372.5,4008.0,90.0
91.0,7251.0,1460.5,4341.5,2708.0,66.0,383.0,4283.0,91.0
92.0,7450.5,1509.5,4373.0,2837.5,77.5,396.5,4528.0,92.0
93.0,7667.0,1526.5,4429.5,2972.5,83.5,401.5,4702.0,93.0
94.0,7896.5,1535.0,4480.5,3138.5,92.5,419.0,4876.5,94.0
95.0,8108.0,1553.5,4540.5,3292.0,100.0,419.0,5062.0,95.0
96.0,8321.5,1566.5,4588.5,3438.5,109.0,427.0,5246.5,96.0
97.0,8555.0,1587.0,4661.0,3664.0,116.5,437.5,5445.5,97.0
98.0,8758.5,1608.5,4702.0,3874.0,125.5,436.0,5637.0,98.0
99.0,8988.5,1621.5,4743.5,4093.0,131.0,437.5,5826.5,99.0
100.0,9221.0,1622.0,4785.0,4270.5,141.5,435.0,6049.0,100.0
101.0,9456.5,1636.5,4838.0,4428.5,152.0,442.0,6244.0,101.0
102.0,9694.5,1650.0,4894.5,4606.5,160.0,445.5,6450.0,102.0
103.0,9932.5,1664.5,4953.0,4780.5,168.5,448.0,6644.0,103.0
104.0,10165.0,1682.5,4989.5,4955.0,179.5,454.5,6839.0,104.0
105.0,10439.0,1711.0,5076.0,5124.5,192.0,451.5,7057.5,105.0
106.0,10706.0,1734.5,5126.5,5306.5,204.0,462.0,7273.0,106.0
107.0,10934.0,1762.0,5168.5,5516.5,211.5,468.0,7491.0,107.0
108.0,11178.5,1805.0,5223.5,5692.5,221.5,475.5,7711.5,108.0
109.0,11451.5,1835.0,5313.5,5868.5,233.0,483.0,7939.5,109.0
110.0,11700.0,1862.0,5383.5,6056.0,244.0,493.5,8187.5,110.0
111.0,11951.5,1891.0,5422.5,6251.5,258.0,494.5,8413.0,111.0
112.0,12223.5,1903.5,5491.0,6445.0,268.5,501.5,8637.5,112.0
113.0,12508.0,1921.5,5545.0,6643.5,277.0,501.5,8872.0,113.0
114.0,12778.5,1946.0,5581.0,6867.5,290.5,521.0,9098.5,114.0
115.0,13056.5,1936.5,5636.0,7073.5,300.0,519.0,9298.5,115.0
116.0,13344.0,1958.0,5731.5,7279.5,312.5,530.5,9547.5,116.0
117.0,13618.0,1977.5,5797.0,7486.0,324.0,539.5,9761.5,117.0
118.0,13897.5,1991.0,5845.0,7706.0,332.0,542.0,10042.5,118.0
119.0,14179.0,2018.0,5902.0,7911.5,342.5,552.0,10287.0,119.0
120.0,14495.0,2061.5,5995.0,8125.5,356.0,544.0,10543.0,120.0
121.0,14780.5,2071.5,6046.0,8337.5,372.0,552.5,10778.5,121.0
122.0,15088.0,2107.5,6127.0,8556.0,379.5,553.0,11052.5,122.0
123.0,15376.5,2100.5,6170.0,8782.0,395.5,552.5,11296.0,123.0
124.0,15653.0,2125.0,6209.5,8997.5,410.0,560.5,11541.0,124.0
125.0,15923.5,2130.0,6254.5,9247.5,425.0,571.0,11777.0,125.0
126.0,16202.5,2166.5,6289.5,9476.5,436.5,573.5,12050.0,126.0
127.0,16470.5,2212.0,6334.5,9687.5,450.5,591.5,12311.0,127.0
128.0,16733.5,2214.5,6347.0,9923.5,464.5,588.5,12593.0,128.0
129.0,16982.0,2218.5,6358.0,10163.5,479.5,600.5,12858.0,129.0
130.0,17217.0,2254.0,6351.0,10395.0,494.0,614.5,13132.5,130.0
131.0,17450.0,2282.5,6309.5,10638.0,503.0,617.0,13423.0,131.0
132.0,17636.5,2301.5,6228.0,10898.0,516.5,620.5,13719.0,132.0
133.0,17800.5,2316.5,6147.5,11137.0,534.5,628.5,13984.5,133.0
134.0,17963.5,2343.5,6033.5,11389.0,547.5,639.5,14263.0,134.0
135.0,18115.0,2346.0,5934.0,11632.0,560.5,643.5,14533.0,135.0
136.0,18225.0,2351.5,5786.0,11890.5,572.5,653.5,14808.5,136.0
137.0,18334.5,2384.0,5623.0,12137.5,593.5,651.5,15101.0,137.0
138.0,18420.5,2402.0,5443.0,12389.0,610.0,670.0,15390.0,138.0
139.0,18494.5,2407.0,5238.0,12646.5,622.5,675.0,15667.0,139.0
140.0,18550.0,2380.5,5011.0,12911.0,635.5,677.5,15914.5,140.0
141.0,18593.0,2345.0,4778.0,13181.0,654.0,669.0,16149.5,141.0
142.0,18631.5,2286.5,4536.0,13442.0,667.5,670.0,16382.0,142.0
143.0,18662.0,2266.5,4318.5,13670.0,681.5,682.5,16603.5,143.0
144.0,18680.0,2218.0,4063.0,13919.5,695.5,688.5,16821.5,144.0
145.0,18698.5,2191.0,3816.5,14154.0,708.0,690.0,17043.0,145.0
146.0,18714.5,2112.0,3572.5,14399.5,724.0,683.5,17222.5,146.0
147.0,18723.5,2040.0,3324.5,14648.0,741.5,693.5,17407.5,147.0
148.0,18731.5,1965.5,3094.5,14872.0,757.5,699.5,17579.0,148.0
149.0,18734.5,1880.5,2854.5,15086.0,773.5,691.5,17730.5,149.0
150.0,18742.5,1792.0,2642.5,15300.0,791.0,689.5,17876.0,150.0
151.0,18749.5,1691.5,2425.0,15495.0,808.5,678.5,18010.5,151.0
152.0,18752.5,1589.0,2201.5,15704.0,822.0,668.0,18131.5,152.0
153.0,18755.0,1482.0,1993.0,15914.0,839.5,649.0,18235.5,153.0
154.0,18755.5,1382.0,1814.0,16086.5,854.5,627.5,18327.0,154.0
155.0,18756.0,1285.5,1647.5,16245.0,867.0,597.5,18405.5,155.0
156.0,18756.0,1196.0,1483.0,16403.5,883.5,573.5,18457.5,156.0
157.0,18756.0,1078.0,1315.0,16544.0,897.5,550.5,18513.5,157.0
158.0,18756.0,979.5,1169.5,16668.5,915.0,523.0,18559.0,158.0
159.0,18756.0,876.5,1028.0,16790.0,933.5,496.5,18600.5,159.0
160.0,18756.0,797.5,921.5,16891.5,947.0,469.0,18635.0,160.0
161.0,18756.0,704.5,805.0,17001.5,958.5,435.5,18654.0,161.0
162.0,18756.0,625.0,702.5,17093.5,969.0,408.5,18678.0,162.0
163.0,18756.0,559.0,613.0,17179.5,979.5,380.0,18694.5,163.0
164.0,18756.0,492.5,530.5,17251.5,997.0,343.0,18710.5,164.0
165.0,18756.0,431.5,463.0,17304.0,1012.5,311.5,18719.5,165.0
166.0,18756.0,375.5,398.5,17340.0,1019.5,278.0,18727.0,166.0
167.0,18756.0,332.0,350.5,17383.5,1029.0,251.0,18733.5,167.0
168.0,18756.0,284.5,299.5,17422.5,1042.0,224.0,18739.0,168.0
169.0,18756.0,243.0,256.0,17458.5,1050.5,199.0,18742.0,169.0
170.0,18756.0,211.5,220.5,17488.5,1056.0,174.5,18746.0,170.0
171.0,18756.0,176.0,181.5,17511.0,1067.5,150.0,18751.0,171.0
172.0,18756.0,152.0,156.5,17534.0,1073.5,134.5,18753.0,172.0
173.0,18756.0,128.5,130.0,17561.5,1080.5,115.5,18755.0,173.0
174.0,18830.0,111.0,111.0,17661.0,1087.0,101.0,18830.0,174.0
175.0,18756.0,91.5,92.0,17592.0,1085.5,85.0,18756.0,175.0
176.0,19183.0,77.0,77.0,17937.0,1129.0,72.0,19183.0,176.0
177.0,19006.5,63.5,63.5,17827.5,1118.0,60.5,19006.5,177.0
178.0,19006.5,52.5,52.5,17834.5,1120.5,50.0,19006.5,178.0
179.0,19006.5,42.5,42.5,17840.5,1124.0,41.5,19006.5,179.0
180.0,19495.0,37.0,37.0,18222.0,1175.0,34.0,19495.0,180.0
181.0,19495.0,28.0,28.0,18228.0,1176.0,28.0,19495.0,181.0
182.0,19444.0,23.0,23.0,18216.0,1175.0,22.5,19444.0,182.0
183.0,19682.5,18.0,18.0,18453.5,1183.0,18.0,19682.0,183.0
184.0,20529.5,14.5,14.5,19295.0,1212.5,14.5,20529.5,184.0
185.0,20205.0,11.0,11.0,19019.5,1199.5,11.0,20205.0,185.0
186.0,21565.0,10.0,10.0,20337.0,1275.0,10.0,21565.0,186.0
187.0,21565.0,8.0,8.0,20340.0,1275.0,8.0,21565.0,187.0
188.0,23453.0,6.0,6.0,21974.0,1407.0,6.0,23453.0,188.0
189.0,21565.0,3.0,3.0,20340.0,1276.0,3.0,21565.0,189.0
190.0,25571.0,3.0,3.0,23991.0,1557.0,3.0,25571.0,190.0
191.0,24564.5,3.0,3.0,23097.5,1483.5,3.0,24564.5,191.0
192.0,25699.0,3.0,3.0,24212.0,1577.0,3.0,25699.0,192.0
193.0,27597.5,2.0,2.0,25932.5,1662.5,2.0,27597.5,193.0
194.0,30512.0,2.0,2.0,28671.5,1839.5,2.0,30512.0,194.0
195.0,26658.5,1.0,1.0,25036.5,1622.0,1.0,26658.5,195.0
196.0,97543.0,5.0,5.0,91743.0,5795.0,5.0,97543.0,196.0
197.0,45090.0,1.0,1.0,42359.0,2731.0,1.0,45090.0,197.0
198.0,376893.0,10.5,10.5,354200.0,22682.0,10.5,376893.0,198.0
199.0,371304.0,5.0,5.0,348874.0,22425.0,5.0,371304.0,199.0
200.0,382482.0,3.0,3.0,359535.0,22947.0,3.0,382482.0,200.0
201.0,452134.0,2.0,2.0,424982.0,27150.0,2.0,452134.0,201.0
202.0,371304.0,1.0,1.0,348878.0,22426.0,1.0,371304.0,202.0
203.0,661340.0,1.0,1.0,621707.0,39632.0,1.0,661340.0,203.0
204.0,1046760.5,0.5,0.5,983845.0,62915.0,0.5,1046760.5,204.0
205.0,826885.5,0.5,0.5,777306.0,49579.0,0.5,826885.5,205.0
206.0,55419.0,0.0,0.0,52097.0,3322.0,0.0,55419.0,206.0
207.0,1412370.0,0.0,0.0,1327216.0,85154.0,0.0,1412370.0,207.0
