day,acu_infected,active,infected,cured,dead,hospitalized,diagnosed,day
45.0,149.0,17.0,137.0,9.0,0.0,1.0,26.0,45.0
46.0,167.0,20.0,158.0,10.0,0.0,2.0,30.0,46.0
47.0,198.0,22.5,182.5,13.0,0.0,2.0,35.0,47.0
48.0,228.0,25.5,210.5,14.5,0.0,3.0,41.0,48.0
49.0,259.5,28.5,240.5,16.0,0.0,3.0,45.5,49.0
50.0,290.5,32.0,269.5,19.0,0.0,3.0,51.5,50.0
51.0,344.0,37.0,316.0,22.0,0.0,4.0,61.0,51.0
52.0,393.0,42.0,361.0,26.0,0.0,4.0,69.0,52.0
53.0,448.0,47.0,413.0,31.0,0.0,5.0,80.0,53.0
54.0,509.0,55.0,470.0,36.0,0.0,6.0,92.0,54.0
55.0,555.5,60.5,514.0,39.0,0.0,7.0,103.5,55.0
56.0,653.0,70.0,598.0,45.0,0.0,8.0,119.0,56.0
57.0,736.0,80.0,684.0,52.5,0.0,9.0,134.5,57.0
58.0,832.0,92.0,771.0,59.0,1.0,9.5,153.5,58.0
59.0,958.5,103.0,890.0,65.5,1.0,11.0,177.5,59.0
60.0,1093.5,120.0,1014.0,75.5,1.0,12.5,204.5,60.0
61.0,1231.5,134.5,1146.0,88.0,1.0,14.0,227.0,61.0
62.0,1421.5,156.0,1323.0,97.0,1.0,16.0,258.5,62.0
63.0,1624.0,175.5,1508.0,109.5,1.0,18.5,292.0,63.0
64.0,1898.0,205.0,1758.0,130.0,2.0,22.0,334.0,64.0
65.0,1928.0,233.5,1785.0,150.0,2.0,25.0,391.5,65.0
66.0,1995.0,278.0,1832.5,172.5,2.0,28.5,451.5,66.0
67.0,2083.5,313.5,1886.0,198.0,3.0,31.5,509.0,67.0
68.0,2173.0,356.0,1952.5,226.5,3.0,35.0,577.0,68.0
69.0,2264.0,400.0,2017.5,256.0,4.0,41.0,647.0,69.0
70.0,2366.5,454.5,2084.5,291.0,4.0,47.0,738.5,70.0
71.0,2480.0,498.5,2152.5,329.5,4.0,57.5,826.0,71.0
72.0,2597.0,563.5,2231.5,370.5,5.0,65.5,929.5,72.0
73.0,2720.5,616.5,2303.0,424.0,5.5,74.5,1032.5,73.0
74.0,2848.0,665.5,2380.5,474.5,6.0,84.5,1133.5,74.0
75.0,2990.5,714.5,2457.5,539.0,7.0,95.0,1254.0,75.0
76.0,3118.5,755.5,2516.0,600.5,7.0,107.5,1364.0,76.0
77.0,3250.5,812.5,2580.5,671.0,8.5,117.0,1485.5,77.0
78.0,3387.0,848.5,2633.5,742.5,9.0,128.0,1603.0,78.0
79.0,3516.5,892.5,2686.5,818.5,11.0,142.0,1728.0,79.0
80.0,3658.0,925.0,2738.0,909.5,12.5,163.0,1839.5,80.0
81.0,3786.0,953.5,2772.5,1011.5,15.0,178.0,1965.5,81.0
82.0,3929.5,946.5,2810.0,1114.0,18.0,194.0,2074.0,82.0
83.0,4081.5,980.5,2856.5,1201.0,21.0,205.5,2198.0,83.0
84.0,4210.0,1005.5,2895.5,1302.0,24.5,218.0,2329.0,84.0
85.0,4355.5,1014.5,2932.0,1402.5,27.0,232.5,2439.5,85.0
86.0,4502.0,1007.0,2944.5,1513.5,30.0,243.0,2561.0,86.0
87.0,4660.5,1029.5,2995.0,1613.5,33.5,248.0,2682.5,87.0
88.0,4813.5,1049.5,3047.0,1724.5,37.5,266.0,2811.5,88.0
89.0,4976.0,1060.0,3097.5,1823.5,43.0,275.5,2928.0,89.0
90.0,5119.5,1070.5,3125.0,1935.0,48.5,283.0,3061.0,90.0
91.0,5277.0,1084.5,3152.0,2056.5,55.5,300.5,3194.5,91.0
92.0,5429.0,1109.5,3190.0,2157.0,60.0,308.0,3321.5,92.0
93.0,5575.5,1116.5,3214.5,2269.5,66.5,312.5,3450.0,93.0
94.0,5724.0,1129.5,3253.5,2380.0,73.5,312.0,3598.5,94.0
95.0,6373.5,1149.0,3744.0,2490.0,77.5,315.5,3734.0,95.0
96.0,7033.5,1149.5,4279.5,2607.5,86.5,321.5,3865.5,96.0
97.0,7739.0,1160.5,4878.5,2730.5,93.5,323.5,4008.0,97.0
98.0,8459.0,1165.5,5491.0,2851.5,98.5,319.0,4155.0,98.0
99.0,9224.0,1187.0,6131.5,2970.5,106.0,322.5,4303.0,99.0
100.0,10126.0,1216.5,6874.5,3097.5,113.0,323.5,4460.5,100.0
101.0,11076.5,1248.0,7694.5,3231.0,122.0,321.0,4629.5,101.0
102.0,12172.0,1320.5,8650.0,3365.5,129.5,320.5,4830.0,102.0
103.0,13449.0,1407.0,9783.5,3495.5,134.5,331.5,5049.0,103.0
104.0,14854.0,1496.5,11039.0,3633.0,143.0,343.5,5297.0,104.0
105.0,16504.0,1636.0,12530.0,3779.0,151.0,350.0,5581.0,105.0
106.0,18405.0,1794.5,14266.0,3940.0,157.0,353.0,5908.5,106.0
107.0,20528.0,2014.0,16200.5,4128.0,164.5,359.5,6313.5,107.0
108.0,22981.0,2270.0,18476.0,4313.0,174.0,370.5,6754.5,108.0
109.0,25810.5,2537.5,21076.5,4505.0,180.0,379.0,7247.5,109.0
110.0,29143.5,2876.0,24174.0,4730.5,187.5,405.5,7814.5,110.0
111.0,32882.5,3320.0,27663.5,4973.5,195.0,429.5,8490.0,111.0
112.0,37148.0,3767.0,31639.5,5256.5,202.5,465.0,9223.5,112.0
113.0,41898.5,4328.5,36066.0,5571.0,210.0,505.5,10121.5,113.0
114.0,47467.0,4932.5,41248.5,5946.5,217.0,560.0,11128.0,114.0
115.0,53899.0,5602.0,47239.5,6370.5,226.0,621.0,12239.5,115.0
116.0,61035.5,6436.0,53892.0,6862.0,232.0,688.5,13577.5,116.0
117.0,69236.0,7284.5,61497.0,7445.0,242.5,777.0,15009.0,117.0
118.0,78701.5,8329.5,70314.5,8105.0,252.0,872.5,16716.5,118.0
119.0,89544.0,9518.5,80392.5,8836.0,266.0,993.5,18670.0,119.0
120.0,101860.5,10888.5,91822.0,9672.0,276.5,1140.0,20862.5,120.0
121.0,115970.0,12420.0,104946.0,10630.5,289.0,1288.0,23422.0,121.0
122.0,131712.0,14225.5,119570.0,11743.0,305.5,1464.5,26323.5,122.0
123.0,149069.5,16262.0,135694.0,13025.5,323.0,1657.5,29673.5,123.0
124.0,167871.0,18619.5,153001.0,14460.5,337.0,1907.0,33486.0,124.0
125.0,187677.5,21259.5,171162.5,16131.0,358.0,2182.5,37809.0,125.0
126.0,208465.5,24223.5,190024.5,18039.5,377.0,2487.5,42657.0,126.0
127.0,229923.5,27674.5,209331.0,20246.5,404.5,2861.5,48303.5,127.0
128.0,251621.0,31554.5,228449.5,22732.5,437.5,3275.0,54684.5,128.0
129.0,273259.0,35969.0,247280.0,25478.5,472.0,3762.5,61948.0,129.0
130.0,294553.5,40763.0,265351.5,28686.5,512.5,4304.0,69943.5,130.0
131.0,314963.5,46101.5,282080.5,32300.0,552.5,4896.0,78936.5,131.0
132.0,334017.5,51992.0,297044.5,36357.0,600.5,5633.5,88962.5,132.0
133.0,351763.0,58383.0,310126.5,40980.0,656.5,6430.5,99973.5,133.0
134.0,367957.0,65139.5,321063.0,46163.5,730.5,7330.5,112033.5,134.0
135.0,382509.5,72366.5,329699.0,52006.0,804.5,8369.0,125177.0,135.0
136.0,395653.0,79843.0,336184.0,58585.0,886.0,9494.0,139312.0,136.0
137.0,407030.0,87517.5,340284.5,65755.0,990.5,10798.0,154263.0,137.0
138.0,417215.0,95278.5,342339.5,73768.5,1107.0,12235.5,169883.5,138.0
139.0,425904.5,102634.5,342114.0,82550.5,1240.0,13777.0,186335.0,139.0
140.0,433278.0,109892.0,339777.5,92122.0,1378.5,15481.5,203299.0,140.0
141.0,439468.0,116636.0,335321.5,102587.0,1559.5,17301.0,220611.5,141.0
142.0,444447.5,122852.0,328913.0,113761.5,1767.0,19217.0,238289.5,142.0
143.0,448484.5,128074.5,320689.5,125793.0,2002.0,21264.0,255863.5,143.0
144.0,451622.5,132408.0,310794.0,138568.5,2260.0,23386.0,273234.0,144.0
145.0,453935.5,135881.5,299468.5,151841.5,2544.5,25501.0,290348.5,145.0
146.0,455644.5,138304.5,287009.0,165767.0,2859.0,27647.5,306940.0,146.0
147.0,456823.5,139671.5,273423.0,180157.5,3236.5,29887.5,323072.0,147.0
148.0,457634.0,139751.5,259035.5,194957.0,3641.5,31880.0,338350.0,148.0
149.0,458126.0,138635.0,243980.5,210058.5,4087.0,33872.0,352780.5,149.0
150.0,458412.5,136475.5,228657.5,225178.0,4579.5,35740.5,366230.5,150.0
151.0,458548.5,133057.0,212944.5,240456.5,5147.5,37349.5,378661.0,151.0
152.0,458608.5,128984.0,197549.0,255311.0,5748.5,38705.0,390043.5,152.0
153.0,458637.5,123974.5,182352.0,269894.5,6391.0,39793.0,400317.0,153.0
154.0,458656.0,118136.5,167354.5,284205.0,7096.5,40620.5,409438.0,154.0
155.0,458669.0,111746.5,152885.0,297930.0,7854.0,41015.0,417530.5,155.0
156.0,458672.5,105004.5,138976.0,311018.5,8678.0,41228.5,424701.0,156.0
157.0,458674.0,97820.5,125706.0,323416.5,9551.5,41101.5,430928.5,157.0
158.0,458675.0,90713.0,113182.0,335030.5,10462.5,40606.0,436232.0,158.0
159.0,458675.5,83454.0,101497.0,345773.0,11405.5,39721.5,440696.5,159.0
160.0,458675.5,76272.0,90666.0,355702.0,12307.5,38596.0,444424.5,160.0
161.0,458675.5,69330.5,80597.5,364770.0,13308.0,37184.5,447521.5,161.0
162.0,458675.5,62702.5,71534.5,372854.0,14260.0,35514.5,450047.5,162.0
163.0,458675.5,56410.5,63125.5,380199.0,15282.5,33647.0,452126.0,163.0
164.0,458675.5,50492.0,55451.0,386838.5,16265.0,31676.5,453786.0,164.0
165.0,458675.5,44893.5,48546.5,392846.0,17210.5,29569.5,455067.0,165.0
166.0,458675.5,39726.5,42368.5,398103.0,18146.5,27433.5,456062.0,166.0
167.0,458675.5,34893.0,36818.0,402768.5,19093.0,25223.0,456804.5,167.0
168.0,458675.5,30518.5,31871.0,406813.5,19953.5,23041.0,457355.5,168.0
169.0,458675.5,26558.5,27480.0,410343.0,20778.5,20816.0,457773.0,169.0
170.0,458675.5,22977.0,23597.5,413444.5,21540.0,18669.0,458060.0,170.0
171.0,458675.5,19808.5,20211.5,416158.0,22290.5,16596.5,458284.0,171.0
172.0,458675.5,16920.0,17170.5,418531.5,22973.5,14678.5,458425.0,172.0
173.0,458675.5,14386.0,14539.0,420518.0,23618.5,12803.0,458522.5,173.0
174.0,458675.5,12170.5,12267.5,422226.5,24181.5,11105.5,458578.5,174.0
175.0,458675.5,10281.0,10337.5,423643.0,24695.0,9564.5,458619.0,175.0
176.0,458675.5,8558.0,8586.5,424914.5,25174.5,8085.0,458647.0,176.0
177.0,458675.5,7145.5,7162.0,425921.5,25592.0,6837.5,458659.0,177.0
178.0,458675.5,5941.0,5948.5,426792.0,25935.0,5750.5,458668.0,178.0
179.0,458675.5,4870.0,4874.5,427549.5,26251.5,4758.5,458671.0,179.0
180.0,458675.5,3942.5,3943.5,428213.0,26519.0,3876.0,458674.5,180.0
181.0,458675.5,3193.0,3193.5,428733.5,26748.5,3160.0,458675.0,181.0
182.0,458675.5,2564.0,2564.0,429167.0,26944.5,2546.0,458675.5,182.0
183.0,458675.5,2061.5,2061.5,429523.0,27091.0,2053.0,458675.5,183.0
184.0,458675.5,1612.0,1612.0,429829.0,27234.5,1608.0,458675.5,184.0
185.0,458675.5,1243.5,1243.5,430073.5,27358.5,1242.0,458675.5,185.0
186.0,482801.0,964.0,964.0,452961.0,28876.0,963.0,482801.0,186.0
187.0,458675.5,718.0,718.0,430464.5,27519.5,717.0,458675.5,187.0
188.0,482801.0,572.0,572.0,453242.0,28987.0,572.0,482801.0,188.0
189.0,458675.5,396.5,396.5,430679.5,27620.0,396.5,458675.5,189.0
190.0,458675.5,293.5,293.5,430748.0,27648.5,293.5,458675.5,190.0
191.0,483630.0,215.0,215.0,454200.0,29180.5,215.0,483630.0,191.0
192.0,483630.0,148.5,148.5,454252.0,29208.0,148.5,483630.0,192.0
193.0,482801.0,97.0,97.0,453561.0,29136.0,97.0,482801.0,193.0
194.0,483630.0,70.0,70.0,454310.5,29230.0,70.0,483630.0,194.0
195.0,483630.0,50.5,50.5,454324.5,29237.5,50.5,483630.0,195.0
196.0,484459.0,33.0,33.0,455065.0,29328.0,33.0,484459.0,196.0
197.0,488169.0,22.0,22.0,458806.0,29342.5,22.0,488169.0,197.0
198.0,491879.0,14.0,14.0,462535.0,29357.0,14.0,491879.0,198.0
199.0,524423.0,9.0,9.0,493023.0,31501.0,9.0,524423.0,199.0
200.0,536410.0,6.0,6.0,504080.0,32325.0,6.0,536410.0,200.0
201.0,590319.0,4.0,4.0,554873.0,35441.0,4.0,590319.0,201.0
202.0,673075.0,2.0,2.0,632847.0,40227.0,2.0,673075.0,202.0
203.0,575772.5,1.0,1.0,541138.5,34634.5,1.0,575772.5,203.0
204.0,768001.0,1.0,1.0,722054.0,45945.0,1.0,768001.0,204.0
205.0,798512.0,0.0,0.0,750424.0,48088.0,0.0,798512.0,205.0
206.0,629350.5,0.0,0.0,591433.0,37917.5,0.0,629350.5,206.0
207.0,744529.5,0.0,0.0,700037.0,44492.0,0.0,744529.5,207.0
208.0,688706.0,0.0,0.0,647756.0,40950.0,0.0,688706.0,208.0
209.0,1361720.0,0.0,0.0,1279589.0,82131.0,0.0,1361720.0,209.0
210.0,350379.0,0.0,0.0,329481.0,20898.0,0.0,350379.0,210.0
